	Depth	Pressure	Temp deg. C	Fluorescence 	Oxygen % Sat	Oxygen mg/l	PAR	Salinity	flag	Depth [m]	Pressure [psi]	Temp deg. C	Chlor a [mg/m^3]	Oxygen % Sat	Oxygen mg/l	PAR	Salinity [PSU]
cast96	61	89.282	9.7728	32.3804	91.03324	9.31876	1.56E+00	30.7265	0.00E+00								
cast96	62	90.731	9.7682	32.4164	90.9869	9.32077	1.56E+00	30.7386	0.00E+00								
cast96	63	92.211	9.7637	32.5327	91.20239	9.32138	1.56E+00	30.7445	0.00E+00								
cast96	64	93.726	9.7558	32.6511	91.48794	9.32188	1.56E+00	30.7548	0.00E+00								
cast96	65	95.208	9.7478	32.3741	91.61021	9.32286	1.56E+00	30.766	0.00E+00								
cast96	66	96.659	9.7424	32.363	91.57942	9.32389	1.56E+00	30.7749	0.00E+00								
cast96	67	98.069	9.7404	32.85	91.56758	9.32453	1.56E+00	30.7791	0.00E+00								
cast96	68	99.47	9.7396	32.8427	91.50223	9.32485	1.56E+00	30.7808	0.00E+00								
cast96	69	100.83	9.7395	32.8706	91.08577	9.32498	1.56E+00	30.7812	0.00E+00								
cast96	70	102.148	9.7417	32.8335	89.50304	9.32502	1.55E+00	30.7793	0.00E+00								
cast96	71	103.359	9.7424	32.8539	87.12775	9.32474	1.55E+00	30.7761	0.00E+00								
cast96	72	105.135	9.7482	32.7037	85.69453	9.32338	1.53E+00	30.7811	0.00E+00								
cast96	73	107.056	9.7425	32.718	88.77497	9.32364	1.56E+00	30.7837	0.00E+00								
cast96	74	108.406	9.7408	32.8996	88.97223	9.32441	1.56E+00	30.7858	0.00E+00								
cast96	75	109.764	9.7402	32.7969	88.15634	9.32446	1.56E+00	30.786	0.00E+00								
cast96	76	111.184	9.7392	32.8412	87.79866	9.32449	1.56E+00	30.7891	0.00E+00								
cast96	77	112.708	9.7389	32.9146	88.59741	9.32452	1.56E+00	30.7908	0.00E+00								
cast96	78	114.006	9.7384	33.2025	88.32242	9.32468	1.56E+00	30.7891	0.00E+00								
cast96	79	115.059	9.7436	33.1188	-9.99E-29	9.32367	1.48E+00	30.806	0.00E+00								
cast106	1	1.699	10.8939	32.7692	85.9395	9.20069	3.22E+02	29.3485	0.00E+00								
cast106	2	2.904	10.9216	27.8534	85.07701	9.17885	1.28E+02	29.2439	0.00E+00								
cast106	3	4.788	10.9238	29.0484	87.46305	9.17842	8.79E+01	29.2378	0.00E+00								
cast106	4	6.132	10.932	29.7755	86.29915	9.17586	5.77E+01	29.2395	0.00E+00								
cast106	5	7.461	10.927	29.8782	87.37931	9.1757	3.79E+01	29.2367	0.00E+00								
cast106	6	8.973	10.908	29.8546	89.83259	9.17697	2.81E+01	29.2415	0.00E+00								
cast106	7	10.389	10.8386	29.8777	89.99334	9.17748	2.20E+01	29.3366	0.00E+00								
cast106	8	11.652	10.7728	29.955	89.43627	9.18337	1.64E+01	29.4599	0.00E+00								
cast106	9	13.034	10.7327	29.9724	89.07854	9.19188	1.19E+01	29.5345	0.00E+00								
cast106	10	14.541	10.7018	29.9095	89.25945	9.19684	8.87E+00	29.5903	0.00E+00								
cast106	11	16.042	10.6855	29.7667	89.15456	9.20017	6.88E+00	29.6247	0.00E+00								
cast106	12	17.562	10.6772	29.838	88.01098	9.20182	5.37E+00	29.6386	0.00E+00								
cast106	13	18.963	10.6715	30.026	87.39113	9.20283	4.27E+00	29.6467	0.00E+00								
cast106	14	20.504	10.6693	30.2063	88.78814	9.20337	3.48E+00	29.6535	0.00E+00								
cast106	15	22.113	10.6652	30.3953	90.39829	9.20362	3.00E+00	29.6561	0.00E+00								
cast106	16	23.561	10.6584	30.5098	90.40083	9.20435	2.64E+00	29.6597	0.00E+00								
cast106	17	24.939	10.6515	30.5379	90.07797	9.20521	2.36E+00	29.668	0.00E+00								
cast106	18	26.34	10.6467	30.5354	90.31103	9.20597	2.16E+00	29.6774	0.00E+00								
cast106	19	27.878	10.6433	30.5689	90.9163	9.20652	2.02E+00	29.6836	0.00E+00								
cast106	20	29.395	10.6396	30.57	91.26153	9.20687	1.93E+00	29.6881	0.00E+00								
cast106	21	30.816	10.6341	30.5461	91.34261	9.20729	1.85E+00	29.6947	0.00E+00								
cast106	22	32.219	10.626	30.5359	91.36097	9.20794	1.81E+00	29.7019	0.00E+00								
cast106	23	33.592	10.6135	30.5354	91.33093	9.2089	1.78E+00	29.7145	0.00E+00								
cast106	24	34.891	10.5879	30.5996	-9.99E-29	9.21022	1.76E+00	29.7433	0.00E+00								
cast106	25	36.093	10.5541	30.624	-9.99E-29	9.21292	1.74E+00	29.7849	0.00E+00								
cast106	26	37.133	10.5182	30.6611	-9.99E-29	9.21713	1.71E+00	29.8371	0.00E+00								
cast106	27	37.975	10.4884	30.8878	-9.99E-29	9.22195	1.69E+00	29.8872	0.00E+00								
