	Depth	Pressure	Temp deg. C	Fluorescence 	Oxygen % Sat	Oxygen mg/l	PAR	Salinity	flag	Depth [m]	Pressure [psi]	Temp deg. C	Chlor a [mg/m^3]	Oxygen % Sat	Oxygen mg/l	PAR	Salinity [PSU]
cast75	10	14.677	9.9926	32.252	91.55929	9.30555	1.59E+00	30.1636	0.00E+00								
cast75	11	16.077	9.9858	32.2739	91.27796	9.30985	1.57E+00	30.1859	0.00E+00								
cast75	12	17.497	9.9747	32.263	91.2929	9.31037	1.56E+00	30.1908	0.00E+00								
cast75	13	19.001	9.9796	32.3834	91.34843	9.31165	1.56E+00	30.1992	0.00E+00								
cast75	14	20.51	9.9821	32.3329	91.31661	9.31067	1.56E+00	30.1925	0.00E+00								
cast75	15	21.996	9.9819	32.143	91.32523	9.31046	1.56E+00	30.1902	0.00E+00								
cast75	16	23.484	9.9689	32.2427	91.27562	9.31089	1.56E+00	30.1975	0.00E+00								
cast75	17	24.938	9.9603	32.4612	90.71277	9.31284	1.56E+00	30.2097	0.00E+00								
cast75	18	26.334	9.9599	32.5362	90.37154	9.31382	1.56E+00	30.2157	0.00E+00								
cast75	19	27.76	9.9657	32.4252	90.66194	9.31301	1.56E+00	30.2223	0.00E+00								
cast75	20	29.345	9.9682	32.3376	91.44905	9.3117	1.56E+00	30.2232	0.00E+00								
cast75	21	30.89	9.976	32.2853	91.33695	9.31068	1.56E+00	30.2308	0.00E+00								
cast75	22	32.255	9.9796	32.5387	90.91799	9.30919	1.56E+00	30.2306	0.00E+00								
cast75	23	33.601	9.9756	32.4412	90.8652	9.30895	1.56E+00	30.2271	0.00E+00								
cast75	24	35.068	9.9597	32.3256	91.19691	9.31191	1.56E+00	30.2082	0.00E+00								
cast75	25	36.628	9.9612	32.4039	91.3863	9.31337	1.56E+00	30.2244	0.00E+00								
cast75	26	38.126	9.9584	32.4069	91.23533	9.31286	1.56E+00	30.2187	0.00E+00								
cast75	27	39.508	9.9561	32.3765	91.08912	9.31399	1.56E+00	30.2182	0.00E+00								
cast75	28	40.959	9.9611	32.2095	91.32996	9.31383	1.56E+00	30.2233	0.00E+00								
cast75	29	42.534	9.9701	32.2475	91.63828	9.31183	1.56E+00	30.2296	0.00E+00								
cast75	30	44.059	9.9714	32.3142	91.6093	9.3108	1.56E+00	30.2234	0.00E+00								
cast75	31	45.45	9.9736	32.4062	91.26022	9.31056	1.56E+00	30.2246	0.00E+00								
cast75	32	46.843	9.9697	32.46	91.12111	9.3105	1.56E+00	30.2225	0.00E+00								
cast75	33	48.27	9.9659	32.5099	91.33524	9.31161	1.56E+00	30.2208	0.00E+00								
cast75	34	49.79	9.9619	32.462	91.72331	9.3118	1.56E+00	30.2261	0.00E+00								
cast75	35	51.37	9.9537	32.4153	91.91648	9.31329	1.56E+00	30.2237	0.00E+00								
cast75	36	52.819	9.9557	32.237	91.88979	9.31423	1.56E+00	30.2289	0.00E+00								
cast75	37	54.218	9.9505	32.3312	91.64761	9.31436	1.55E+00	30.2193	0.00E+00								
cast75	38	55.628	9.9493	32.4582	91.52789	9.31576	1.56E+00	30.2175	0.00E+00								
cast75	39	57.076	9.9554	32.4602	91.4778	9.31558	1.55E+00	30.2195	0.00E+00								
cast75	40	58.534	9.9517	32.4173	91.24903	9.31474	1.55E+00	30.2115	0.00E+00								
cast75	41	59.986	9.9345	32.3847	90.94034	9.3164	1.54E+00	30.2057	0.00E+00								
cast75	42	61.478	9.9265	32.346	90.98746	9.31921	1.55E+00	30.2174	0.00E+00								
cast75	43	62.952	9.9252	32.4139	91.18559	9.3202	1.56E+00	30.2226	0.00E+00								
cast75	44	64.414	9.9258	32.4371	91.32006	9.32033	1.56E+00	30.2219	0.00E+00								
cast75	45	65.873	9.9249	32.5171	91.34503	9.32022	1.56E+00	30.2223	0.00E+00								
cast75	46	67.328	9.9215	32.8552	91.31526	9.32037	1.56E+00	30.2254	0.00E+00								
cast75	47	68.796	9.919	33.0265	91.46993	9.32083	1.56E+00	30.2293	0.00E+00								
cast75	48	70.277	9.9138	32.56	91.54753	9.32107	1.56E+00	30.2322	0.00E+00								
cast75	49	71.785	9.8966	32.4478	91.54702	9.32153	1.56E+00	30.251	0.00E+00								
cast75	50	73.217	9.892	32.3073	91.38472	9.324	1.56E+00	30.2641	0.00E+00								
cast75	51	74.638	9.8884	32.3632	91.1759	9.32443	1.55E+00	30.2683	0.00E+00								
cast75	52	76.051	9.8822	32.4483	91.062	9.32493	1.56E+00	30.2747	0.00E+00								
cast75	53	77.532	9.8736	32.3845	90.79876	9.32585	1.56E+00	30.2878	0.00E+00								
cast75	54	79.03	9.8762	32.4659	90.6451	9.327	1.56E+00	30.292	0.00E+00								
cast75	55	80.546	9.8843	32.5464	90.9671	9.32629	1.56E+00	30.2831	0.00E+00								
cast75	56	82.092	9.8788	32.4245	91.35002	9.32522	1.56E+00	30.2793	0.00E+00								
cast75	57	83.553	9.857	32.3965	91.54774	9.3264	1.55E+00	30.2993	0.00E+00								
cast75	58	84.988	9.8442	32.375	91.56351	9.32925	1.56E+00	30.3216	0.00E+00								
cast75	59	86.422	9.8394	32.4764	91.50666	9.33086	1.56E+00	30.331	0.00E+00								
cast75	60	87.859	9.8367	32.4678	91.41018	9.33133	1.55E+00	30.3348	0.00E+00								
cast75	61	89.279	9.8351	32.4849	91.26107	9.33166	1.56E+00	30.3371	0.00E+00								
cast75	62	90.729	9.8344	32.4974	91.11975	9.33187	1.56E+00	30.3394	0.00E+00								
cast75	63	92.19	9.8331	32.5477	91.16949	9.33189	1.56E+00	30.3402	0.00E+00								
cast75	64	93.712	9.8325	32.5209	91.42098	9.33211	1.56E+00	30.3415	0.00E+00								
cast75	65	95.227	9.8272	32.5578	91.64107	9.3322	1.56E+00	30.3446	0.00E+00								
cast75	66	96.691	9.8261	32.6885	91.75672	9.33311	1.55E+00	30.351	0.00E+00								
cast75	67	98.141	9.8315	32.6669	91.58917	9.33304	1.55E+00	30.3452	0.00E+00								
cast75	68	99.549	9.8325	32.6456	91.30107	9.33235	1.55E+00	30.3406	0.00E+00								
cast75	69	100.945	9.8297	32.8237	90.84515	9.33232	1.56E+00	30.3415	0.00E+00								
cast75	70	102.319	9.822	32.7564	90.15884	9.33279	1.56E+00	30.3437	0.00E+00								
cast75	71	103.709	9.7984	32.6934	89.53007	9.33391	1.56E+00	30.3696	0.00E+00								
cast75	72	105.235	9.788	32.7541	89.72432	9.33727	1.56E+00	30.3942	0.00E+00								
cast75	73	106.895	9.785	32.7112	90.96535	9.33805	1.56E+00	30.4006	0.00E+00								
cast75	74	108.318	9.7795	32.7045	91.14543	9.33861	1.55E+00	30.4052	0.00E+00								
cast75	75	109.532	9.7772	32.7592	89.46784	9.3393	1.55E+00	30.4084	0.00E+00								
cast75	76	110.531	9.7731	32.999	86.27965	9.33947	1.55E+00	30.4122	0.00E+00								
cast75	77	111.371	9.7861	32.9968	85.83294	9.33805	1.49E+00	30.4258	0.00E+00								
cast80	1	1.834	10.486	29.344	85.49265	9.18192	3.01E+02	29.9363	0.00E+00								
cast80	2	3.283	10.4082	26.5532	86.24592	9.21539	1.22E+02	30.3286	0.00E+00								
cast80	3	4.666	10.401	29.3191	90.08814	9.22091	5.58E+01	30.2475	0.00E+00								
cast80	4	6.098	10.3702	30.5889	90.63525	9.2329	2.55E+01	30.1002	0.00E+00								
cast80	5	7.5	10.346	30.6163	90.79085	9.23861	1.30E+01	30.1027	0.00E+00								
cast80	6	8.875	10.3304	30.667	91.33561	9.24244	6.72E+00	30.1054	0.00E+00								
cast80	7	10.294	10.2966	30.7275	91.81618	9.24828	3.90E+00	30.0699	0.00E+00								
cast80	8	11.742	10.2594	30.7677	92.02924	9.25618	2.58E+00	30.0599	0.00E+00								
cast80	9	13.204	10.2374	30.7857	92.06918	9.26262	2.02E+00	30.0673	0.00E+00								
cast80	10	14.655	10.2225	30.792	92.14936	9.26659	1.76E+00	30.0682	0.00E+00								
cast80	11	16.101	10.2113	30.9313	92.38176	9.26946	1.64E+00	30.0687	0.00E+00								
cast80	12	17.584	10.2016	31.0199	92.50061	9.27119	1.59E+00	30.0769	0.00E+00								
cast80	13	19.088	10.1954	31.1082	92.46254	9.27305	1.57E+00	30.077	0.00E+00								
cast80	14	20.539	10.1936	31.184	92.40206	9.27445	1.56E+00	30.0697	0.00E+00								
cast80	15	21.996	10.1873	31.3095	92.22872	9.27507	1.56E+00	30.0644	0.00E+00								
cast80	16	23.431	10.1764	31.2299	91.82933	9.2768	1.56E+00	30.0629	0.00E+00								
cast80	17	24.871	10.1696	31.074	91.66093	9.27848	1.56E+00	30.0714	0.00E+00								
cast80	18	26.337	10.1642	31.1533	91.78625	9.27944	1.56E+00	30.0764	0.00E+00								
cast80	19	27.811	10.1622	31.2572	92.05655	9.2802	1.56E+00	30.0797	0.00E+00								
cast80	20	29.289	10.1606	31.2082	91.90046	9.28055	1.56E+00	30.08	0.00E+00								
cast80	21	30.722	10.1612	31.2215	91.29403	9.28098	1.55E+00	30.0767	0.00E+00								
cast80	22	32.1	10.1612	31.2509	90.88691	9.28104	1.55E+00	30.0742	0.00E+00								
cast80	23	33.525	10.1577	31.2187	90.80638	9.2809	1.56E+00	30.0792	0.00E+00								
cast80	24	35.045	10.154	31.2115	90.79631	9.28146	1.56E+00	30.0832	0.00E+00								
cast80	25	36.546	10.1468	31.1867	90.77514	9.28216	1.55E+00	30.0857	0.00E+00								
cast80	26	38.024	10.1422	31.1423	90.59517	9.28323	1.55E+00	30.0924	0.00E+00								
cast80	27	39.51	10.1384	31.111	90.59129	9.28388	1.55E+00	30.0955	0.00E+00								
cast80	28	41.026	10.1369	31.3084	91.05193	9.28444	1.55E+00	30.0983	0.00E+00								
cast80	29	42.595	10.1355	31.2629	91.73136	9.28468	1.55E+00	30.0965	0.00E+00								
cast80	30	44.13	10.1349	31.2257	92.037	9.28537	1.55E+00	30.0915	0.00E+00								
cast80	31	45.506	10.1332	31.3721	91.64187	9.28602	1.55E+00	30.0806	0.00E+00								
cast80	32	46.889	10.1308	31.3815	91.13542	9.28644	1.55E+00	30.0818	0.00E+00								
cast80	33	48.289	10.1291	31.3892	90.89917	9.28669	1.55E+00	30.0843	0.00E+00								
cast80	34	49.733	10.1267	31.4833	91.03721	9.28687	1.55E+00	30.0876	0.00E+00								
cast80	35	51.197	10.1213	31.541	91.11088	9.28712	1.55E+00	30.0918	0.00E+00								
cast80	36	52.678	10.1134	31.3593	91.10325	9.28817	1.55E+00	30.0968	0.00E+00								
cast80	37	54.136	10.1098	31.3845	91.09124	9.28942	1.55E+00	30.102	0.00E+00								
cast80	38	55.632	10.1104	31.4454	91.20831	9.28972	1.55E+00	30.1034	0.00E+00								
cast80	39	57.163	10.1076	31.4159	91.34723	9.28981	1.55E+00	30.103	0.00E+00								
cast80	40	58.645	10.1044	31.3877	91.41031	9.29034	1.55E+00	30.103	0.00E+00								
cast80	41	60.106	10.101	31.4982	91.2457	9.29096	1.55E+00	30.1037	0.00E+00								
cast80	42	61.517	10.0984	31.4556	91.02401	9.29166	1.55E+00	30.1025	0.00E+00								
cast80	43	62.939	10.0933	31.3878	90.69731	9.29225	1.55E+00	30.1023	0.00E+00								
cast80	44	64.331	10.0883	31.4284	90.442	9.29304	1.55E+00	30.1073	0.00E+00								
cast80	45	65.772	10.0815	31.4523	90.20089	9.29372	1.55E+00	30.1142	0.00E+00								
cast80	46	67.253	10.0599	31.4884	90.29184	9.29463	1.55E+00	30.1294	0.00E+00								
cast80	47	68.78	10.0334	31.5275	90.6323	9.29802	1.55E+00	30.1657	0.00E+00								
cast80	48	70.318	10.0231	31.5196	91.02655	9.30132	1.55E+00	30.1863	0.00E+00								
cast80	49	71.794	10.0144	31.4989	91.18391	9.30236	1.55E+00	30.1948	0.00E+00								
cast80	50	73.269	10.0069	31.4991	91.31197	9.30367	1.55E+00	30.2043	0.00E+00								
cast80	51	74.69	9.9944	31.5067	91.27969	9.30452	1.55E+00	30.2156	0.00E+00								
cast80	52	76.105	9.9915	31.4373	90.94427	9.3065	1.55E+00	30.2261	0.00E+00								
cast80	53	77.52	9.9877	31.3732	90.58706	9.30655	1.55E+00	30.2272	0.00E+00								
cast80	54	78.96	9.9767	31.3029	90.5177	9.30716	1.55E+00	30.2387	0.00E+00								
cast80	55	80.485	9.9661	31.4082	90.62076	9.30861	1.55E+00	30.2543	0.00E+00								
cast80	56	82.037	9.9575	31.5665	90.74674	9.31001	1.55E+00	30.266	0.00E+00								
cast80	57	83.535	9.9508	31.3652	90.70675	9.31115	1.55E+00	30.2731	0.00E+00								
cast80	58	84.987	9.9471	31.3936	90.72656	9.312	1.55E+00	30.2774	0.00E+00								
cast80	59	86.434	9.9422	31.404	90.87968	9.3125	1.55E+00	30.2811	0.00E+00								
cast80	60	87.879	9.937	31.3368	91.05378	9.31326	1.55E+00	30.2863	0.00E+00								
cast80	61	89.362	9.9351	31.407	90.96058	9.31392	1.55E+00	30.2927	0.00E+00								
cast80	62	90.777	9.9324	31.5637	90.8387	9.31412	1.55E+00	30.2926	0.00E+00								
cast80	63	92.222	9.9225	31.5293	90.95517	9.31451	1.55E+00	30.2999	0.00E+00								
cast80	64	93.704	9.9086	31.4921	91.09773	9.31586	1.55E+00	30.3189	0.00E+00								
cast80	65	95.196	9.9031	31.3362	91.00753	9.31769	1.55E+00	30.3306	0.00E+00								
cast80	66	96.645	9.9026	31.3858	90.90684	9.31841	1.55E+00	30.3324	0.00E+00								
cast80	67	98.089	9.9027	31.4089	90.77102	9.3184	1.55E+00	30.3326	0.00E+00								
cast80	68	99.54	9.8998	31.6956	90.56956	9.31836	1.55E+00	30.3336	0.00E+00								
cast80	69	101.016	9.8949	31.5632	90.51245	9.31877	1.55E+00	30.3397	0.00E+00								
cast80	70	102.482	9.889	31.3861	90.67008	9.31944	1.55E+00	30.3463	0.00E+00								
cast80	71	103.913	9.8869	31.3874	90.47083	9.3202	1.55E+00	30.3511	0.00E+00								
cast80	72	105.343	9.8867	31.3861	90.16585	9.32047	1.55E+00	30.3525	0.00E+00								
cast80	73	106.8	9.8855	31.4716	90.3071	9.32041	1.55E+00	30.354	0.00E+00								
cast80	74	108.302	9.8844	31.5577	90.55134	9.32053	1.55E+00	30.3569	0.00E+00								
cast80	75	109.762	9.8809	31.5859	90.41139	9.32065	1.55E+00	30.359	0.00E+00								
cast80	76	111.18	9.877	31.5772	90.1504	9.3212	1.55E+00	30.3654	0.00E+00								
cast80	77	112.585	9.8759	31.6826	90.16569	9.32165	1.55E+00	30.3678	0.00E+00								
cast80	78	113.917	9.8756	31.907	89.78379	9.32172	1.55E+00	30.3684	0.00E+00								
cast80	79	115.04	9.8743	31.834	87.58029	9.3218	1.55E+00	30.369	0.00E+00								
cast80	80	115.709	9.8963	31.3736	86.49142	9.31847	1.42E+00	30.3778	0.00E+00								
cast87	1	1.829	10.2772	36.0677	88.52328	9.23815	4.53E+02	29.787	0.00E+00								
cast87	2	3.141	10.1931	24.968	86.15741	9.27377	2.20E+02	30.0195	0.00E+00								
cast87	3	4.442	10.1699	28.8416	84.16903	9.27643	1.56E+02	30.0545	0.00E+00								
cast87	4	5.812	10.1415	31.0938	82.04808	9.27801	1.07E+02	30.1498	0.00E+00								
cast87	5	7.365	10.2164	31.7718	83.38254	9.27201	7.61E+01	30.1751	0.00E+00								
cast87	6	8.89	10.1341	31.7333	86.69915	9.26796	5.81E+01	30.1523	0.00E+00								
cast87	7	10.28	10.046	32.0269	88.14365	9.28218	4.42E+01	30.2641	0.00E+00								
cast87	8	11.648	10.0021	31.9652	88.63328	9.29146	3.35E+01	30.3563	0.00E+00								
cast87	9	13.139	9.9805	31.9331	89.37938	9.29606	2.59E+01	30.3959	0.00E+00								
cast87	10	14.641	9.9641	32.0496	90.05318	9.29882	2.06E+01	30.4178	0.00E+00								
cast87	11	16.133	9.9504	31.8167	90.80766	9.30029	1.67E+01	30.4459	0.00E+00								
cast87	12	17.634	9.9439	31.8255	91.78594	9.30136	1.36E+01	30.4658	0.00E+00								
cast87	13	19.086	9.9364	31.8977	92.08738	9.30213	1.11E+01	30.4723	0.00E+00								
cast87	14	20.45	9.9391	31.9787	90.66276	9.30215	9.06E+00	30.4903	0.00E+00								
cast87	15	21.822	9.9494	32.0519	89.10977	9.30007	7.38E+00	30.5044	0.00E+00								
cast87	16	23.37	9.9496	31.9824	89.75571	9.29664	6.12E+00	30.5294	0.00E+00								
cast87	17	25.071	9.935	32.0064	91.59151	9.29709	5.27E+00	30.5467	0.00E+00								
cast87	18	26.502	9.9104	32.0436	91.38128	9.29915	4.61E+00	30.5684	0.00E+00								
cast87	19	27.788	9.8727	32.1152	90.29332	9.30246	4.01E+00	30.594	0.00E+00								
cast87	20	29.08	9.8166	32.1684	89.15092	9.30864	3.51E+00	30.6471	0.00E+00								
cast87	21	30.579	9.7667	32.2527	89.34263	9.31697	3.10E+00	30.7175	0.00E+00								
cast87	22	32.356	9.7026	32.2524	91.48256	9.32599	2.81E+00	30.7884	0.00E+00								
cast87	23	33.871	9.6419	32.2531	92.04281	9.33268	2.59E+00	30.8537	0.00E+00								
cast87	24	35.139	9.5908	32.3536	90.9128	9.33845	2.41E+00	30.9389	0.00E+00								
cast87	25	36.411	9.5628	32.2334	89.2584	9.34471	2.26E+00	30.9906	0.00E+00								
cast87	26	37.889	9.5433	32.231	88.7808	9.34782	2.13E+00	31.038	0.00E+00								
cast87	27	39.569	9.5319	32.4566	90.18009	9.34982	2.03E+00	31.0617	0.00E+00								
cast87	28	41.079	9.515	32.8805	90.97608	9.35142	1.95E+00	31.0694	0.00E+00								
cast87	29	42.488	9.4867	32.7609	90.88648	9.35436	1.88E+00	31.1042	0.00E+00								
cast87	30	43.9	9.4763	32.5946	90.6141	9.35754	1.83E+00	31.1258	0.00E+00								
cast87	31	45.329	9.469	32.6186	89.77186	9.35854	1.78E+00	31.132	0.00E+00								
cast87	32	46.715	9.4546	32.5965	89.2733	9.35995	1.73E+00	31.1477	0.00E+00								
cast87	33	48.278	9.4476	32.7275	90.47933	9.36146	1.71E+00	31.1675	0.00E+00								
cast87	34	49.922	9.4304	32.9765	91.90697	9.36258	1.68E+00	31.1762	0.00E+00								
cast87	35	51.337	9.4096	33.256	91.82949	9.36569	1.66E+00	31.1968	0.00E+00								
cast87	36	52.649	9.3956	32.6189	90.91269	9.36787	1.64E+00	31.2182	0.00E+00								
cast87	37	54.021	9.3842	32.9645	89.74974	9.36917	1.63E+00	31.2437	0.00E+00								
cast87	38	55.532	9.3822	32.7939	89.8851	9.36993	1.61E+00	31.2595	0.00E+00								
cast87	39	57.212	9.3819	33.6203	91.65731	9.36975	1.60E+00	31.2607	0.00E+00								
cast87	40	58.686	9.3783	33.1498	91.61704	9.37052	1.59E+00	31.2561	0.00E+00								
cast87	41	60.003	9.3773	33.1078	90.86594	9.37099	1.59E+00	31.2566	0.00E+00								
cast87	42	61.354	9.3772	33.1415	89.83712	9.37105	1.58E+00	31.2579	0.00E+00								
cast87	43	62.829	9.3788	33.2652	89.34074	9.37074	1.58E+00	31.2603	0.00E+00								
cast87	44	64.473	9.3795	33.1657	90.92984	9.37027	1.57E+00	31.262	0.00E+00								
cast87	45	65.956	9.3734	33.1044	90.80624	9.3709	1.57E+00	31.2603	0.00E+00								
cast87	46	67.34	9.3687	33.0646	90.31886	9.37199	1.57E+00	31.2644	0.00E+00								
cast87	47	68.785	9.3663	33.123	90.07047	9.37251	1.56E+00	31.2679	0.00E+00								
cast87	48	70.221	9.365	33.2072	88.66839	9.37281	1.56E+00	31.2683	0.00E+00								
cast87	49	71.699	9.3653	33.4459	88.87015	9.37283	1.56E+00	31.2709	0.00E+00								
cast87	50	73.344	9.367	34.3827	91.11392	9.3725	1.56E+00	31.2698	0.00E+00								
cast87	51	74.703	9.3656	34.1034	89.68424	9.37293	1.56E+00	31.2635	0.00E+00								
cast87	52	76.005	9.3657	33.8892	88.09839	9.37302	1.56E+00	31.2653	0.00E+00								
cast87	53	77.675	9.3669	33.7941	90.40094	9.37256	1.56E+00	31.2695	0.00E+00								
cast87	54	79.251	9.3656	33.3872	91.49648	9.37291	1.56E+00	31.2622	0.00E+00								
cast87	55	80.464	9.363	33.419	89.07369	9.37347	1.56E+00	31.262	0.00E+00								
cast87	56	81.888	9.3626	33.8263	89.04403	9.3735	1.56E+00	31.2672	0.00E+00								
cast87	57	83.588	9.3632	33.966	91.56139	9.37339	1.56E+00	31.2667	0.00E+00								
cast87	58	85.04	9.362	34.079	90.87593	9.37372	1.56E+00	31.2633	0.00E+00								
cast87	59	86.29	9.361	33.8915	88.27926	9.37399	1.56E+00	31.2627	0.00E+00								
cast87	60	87.685	9.3607	33.7828	87.37369	9.37398	1.56E+00	31.2661	0.00E+00								
cast87	61	89.369	9.3625	33.6377	90.04173	9.37363	1.56E+00	31.2676	0.00E+00								
cast87	62	90.834	9.3617	34.3244	90.46311	9.37375	1.56E+00	31.2632	0.00E+00								
cast87	63	92.106	9.3607	34.138	89.32842	9.37402	1.55E+00	31.2637	0.00E+00								
cast87	64	93.364	9.3603	33.9109	-9.99E-29	9.37402	1.55E+00	31.2665	0.00E+00								
cast87	65	94.557	9.3611	33.3245	-9.99E-29	9.37367	1.55E+00	31.2709	0.00E+00								
cast92	1	1.691	10.5757	32.0957	89.01419	9.16164	2.09E+02	30.0984	0.00E+00								
cast92	2	2.973	10.5498	29.4855	83.95465	9.18833	1.32E+02	30.3548	0.00E+00								
cast92	3	4.473	10.6579	30.2598	84.54726	9.16727	1.29E+02	30.3831	0.00E+00								
cast92	4	6.035	10.4945	30.4958	86.89935	9.18622	1.13E+02	30.2356	0.00E+00								
cast92	5	7.415	10.3956	30.5959	84.89095	9.21441	9.23E+01	30.2818	0.00E+00								
cast92	6	8.778	10.3867	30.694	81.9185	9.21747	7.27E+01	30.3691	0.00E+00								
cast92	7	10.199	10.381	30.8262	79.59021	9.21232	5.78E+01	30.4755	0.00E+00								
cast92	8	11.711	10.3704	30.9479	83.36631	9.21578	4.38E+01	30.4397	0.00E+00								
cast92	9	13.246	10.3399	31.0755	90.43952	9.22596	3.15E+01	30.3267	0.00E+00								
cast92	10	14.71	10.2915	31.0553	92.5375	9.23786	2.25E+01	30.2731	0.00E+00								
cast92	11	16.085	10.269	31.0937	90.68833	9.24537	1.62E+01	30.2714	0.00E+00								
cast92	12	17.469	10.2622	31.097	89.46155	9.24808	1.17E+01	30.2724	0.00E+00								
cast92	13	19.048	10.2565	31.1084	90.32811	9.2491	8.48E+00	30.279	0.00E+00								
cast92	14	20.618	10.2477	31.0664	91.11719	9.25131	6.36E+00	30.2647	0.00E+00								
cast92	15	21.991	10.2391	31.0949	90.70823	9.25337	4.82E+00	30.2577	0.00E+00								
cast92	16	23.339	10.2367	31.1869	89.89842	9.25463	3.71E+00	30.2594	0.00E+00								
cast92	17	24.84	10.2412	31.2429	90.03784	9.25404	2.98E+00	30.2663	0.00E+00								
cast92	18	26.458	10.2354	31.1127	90.71127	9.2542	2.52E+00	30.2571	0.00E+00								
cast92	19	27.94	10.2296	31.1919	90.54074	9.25623	2.20E+00	30.2514	0.00E+00								
cast92	20	29.273	10.2253	31.2056	89.72505	9.25712	1.98E+00	30.2486	0.00E+00								
cast92	21	30.656	10.2229	31.1998	89.08178	9.25781	1.84E+00	30.2513	0.00E+00								
cast92	22	32.152	10.2216	31.246	89.17426	9.258	1.74E+00	30.2532	0.00E+00								
cast92	23	33.711	10.22	31.3335	89.89536	9.25841	1.68E+00	30.2528	0.00E+00								
cast92	24	35.234	10.2214	31.3283	90.43052	9.2586	1.64E+00	30.251	0.00E+00								
cast92	25	36.682	10.2212	31.334	90.38502	9.2586	1.61E+00	30.2459	0.00E+00								
cast92	26	38.063	10.221	31.5131	90.17994	9.25881	1.59E+00	30.2449	0.00E+00								
cast92	27	39.454	10.2216	31.8055	89.76435	9.25881	1.58E+00	30.2439	0.00E+00								
cast92	28	40.882	10.221	31.7615	89.10733	9.25877	1.57E+00	30.2441	0.00E+00								
cast92	29	42.395	10.2224	31.4199	88.87398	9.25866	1.56E+00	30.2462	0.00E+00								
cast92	30	43.988	10.2262	31.5427	89.97796	9.25802	1.56E+00	30.2456	0.00E+00								
cast92	31	45.506	10.222	31.4546	90.7222	9.25856	1.56E+00	30.2387	0.00E+00								
cast92	32	46.879	10.2231	31.3177	90.04064	9.25899	1.56E+00	30.2387	0.00E+00								
cast92	33	48.223	10.2251	31.4603	89.18706	9.25865	1.56E+00	30.2382	0.00E+00								
cast92	34	49.658	10.227	31.4879	88.80029	9.25817	1.55E+00	30.239	0.00E+00								
cast92	35	51.24	10.217	31.3245	89.38638	9.25866	1.55E+00	30.2366	0.00E+00								
cast92	36	52.81	10.1987	31.3828	90.28951	9.26195	1.55E+00	30.2375	0.00E+00								
cast92	37	54.263	10.1872	31.4245	90.47975	9.26478	1.55E+00	30.2407	0.00E+00								
cast92	38	55.666	10.1758	31.4583	90.107	9.26685	1.55E+00	30.2372	0.00E+00								
cast92	39	57.049	10.1679	31.4955	89.19535	9.26882	1.55E+00	30.242	0.00E+00								
cast92	40	58.44	10.1644	31.4691	88.12043	9.2698	1.55E+00	30.2476	0.00E+00								
cast92	41	59.935	10.1626	31.4448	87.96403	9.26995	1.55E+00	30.2532	0.00E+00								
cast92	42	61.534	10.1573	31.4638	89.6558	9.27017	1.55E+00	30.2587	0.00E+00								
cast92	43	63.127	10.1469	31.4431	90.73205	9.27171	1.55E+00	30.2633	0.00E+00								
cast92	44	64.507	10.1389	31.4305	89.98901	9.27316	1.55E+00	30.266	0.00E+00								
cast92	45	65.788	10.1348	31.572	88.74655	9.27425	1.55E+00	30.2711	0.00E+00								
cast92	46	67.195	10.1312	31.563	88.17517	9.27469	1.55E+00	30.277	0.00E+00								
cast92	47	68.725	10.1273	31.5765	88.24325	9.27509	1.55E+00	30.2837	0.00E+00								
cast92	48	70.329	10.1197	31.5521	89.53255	9.2756	1.55E+00	30.2916	0.00E+00								
cast92	49	71.893	10.0989	31.5728	90.58619	9.27713	1.55E+00	30.3135	0.00E+00								
cast92	50	73.264	10.0829	31.614	89.98284	9.27966	1.55E+00	30.3335	0.00E+00								
cast92	51	74.583	10.0601	31.612	88.87758	9.28138	1.55E+00	30.3565	0.00E+00								
cast92	52	76.02	10.0222	31.6284	87.66245	9.28516	1.55E+00	30.4135	0.00E+00								
cast92	53	77.554	9.9951	31.7786	87.26395	9.28956	1.55E+00	30.459	0.00E+00								
cast92	54	79.105	9.9684	31.6735	89.28099	9.29259	1.55E+00	30.4997	0.00E+00								
cast92	55	80.691	9.948	31.699	90.95634	9.29553	1.55E+00	30.53	0.00E+00								
cast92	56	82.088	9.9286	31.5246	90.38084	9.29754	1.55E+00	30.5508	0.00E+00								
cast92	57	83.364	9.9126	31.7683	88.71717	9.2999	1.55E+00	30.5744	0.00E+00								
cast92	58	84.732	9.9014	31.5513	88.06903	9.30169	1.55E+00	30.5976	0.00E+00								
cast92	59	86.372	9.8931	31.7149	89.73821	9.30264	1.55E+00	30.6155	0.00E+00								
cast92	60	87.887	9.8819	31.6668	89.88794	9.30406	1.55E+00	30.6262	0.00E+00								
cast92	61	89.171	9.8768	31.8085	89.4723	9.30528	1.55E+00	30.6338	0.00E+00								
cast92	62	90.33	9.873	31.7197	-15.31714	9.30563	1.55E+00	30.6392	0.00E+00								
cast92	63	91.288	9.8836	31.5272	-9.99E-29	9.30401	1.45E+00	30.6515	0.00E+00								
cast98	1	1.575	10.5921	26.9286	85.96247	9.18664	1.29E+03	30.136	0.00E+00								
cast98	2	3.036	10.554	30.3235	83.8065	9.19156	8.13E+02	30.1777	0.00E+00								
cast98	3	4.364	10.4899	31.2252	80.35773	9.20117	5.36E+02	30.2306	0.00E+00								
