Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Depth [m]	Sigma	Salinity [psu]	oxper [%]	oxconc	Temperature [C]	tran [v]	flour [v]
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	6	5.944	23.9279	31.176	89.31014	8.21814	10.2426	3.7952	0.7365
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	7	6.934	23.939	31.1782	88.98412	8.19835	10.1856	3.7752	0.6801
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	8	7.925	23.9604	31.1968	87.40718	8.05958	10.1434	3.7725	0.6774
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	9	8.916	23.9797	31.1686	85.6955	7.9475	9.8909	3.7992	0.7137
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	10	9.906	24.0186	31.1983	86.58841	8.0462	9.7935	3.8577	0.7663
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	11	10.897	24.0494	31.2365	86.9893	8.08256	9.7876	3.8204	0.8901
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	12	11.887	24.0606	31.244	86.26935	8.02116	9.7546	3.7925	0.8061
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	13	12.878	24.0815	31.2564	85.70858	7.98085	9.6845	3.7939	0.7768
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	14	13.868	24.0822	31.2564	85.68539	7.97943	9.6803	3.8252	0.7652
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	15	14.859	24.083	31.2576	85.72224	7.98271	9.6808	3.8235	0.774
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	16	15.85	24.0861	31.2608	85.63958	7.97543	9.6776	3.8286	0.8051
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	17	16.84	24.0919	31.2652	85.49845	7.96474	9.6625	3.8351	0.7236
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	18	17.831	24.0987	31.2697	85.20754	7.94101	9.6422	3.8233	0.7777
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	19	18.822	24.1011	31.2714	85.13071	7.93494	9.6355	3.8333	0.7714
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	20	19.812	24.1015	31.2716	85.07165	7.9297	9.634	3.8355	0.6995
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	21	20.803	24.1036	31.2732	85.06912	7.93023	9.6291	3.8353	0.6579
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	22	21.793	24.1077	31.2765	84.82172	7.90866	9.6197	3.8484	0.6786
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	23	22.784	24.1224	31.2875	84.41424	7.877	9.5806	3.8462	0.738
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	24	23.774	24.1444	31.3053	82.84434	7.73833	9.53	3.8319	0.7201
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	25	24.765	24.196	31.3482	81.8241	7.66059	9.4153	3.9116	0.4472
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	26	25.755	24.2142	31.3671	81.5948	7.64194	9.3934	3.9452	0.4471
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	27	26.746	24.2256	31.3778	81.39866	7.62632	9.3743	3.9717	0.5282
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	28	27.737	24.2285	31.3784	80.9817	7.58989	9.3586	3.9562	0.4585
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	29	28.727	24.2307	31.3789	80.56778	7.55301	9.3472	3.9605	0.4891
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	30	29.717	24.2398	31.3852	79.94036	7.49831	9.3209	3.9601	0.5177
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	31	30.708	24.253	31.3961	79.86771	7.49608	9.2905	3.9972	0.5159
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	32	31.698	24.2631	31.4072	80.24601	7.53248	9.282	3.9859	0.456
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	33	32.689	24.2649	31.4089	80.45742	7.55284	9.2785	3.9797	0.4555
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	34	33.679	24.27	31.4141	80.33769	7.54243	9.2722	3.9823	0.4357
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	35	34.67	24.2954	31.4376	79.98903	7.51618	9.227	4.002	0.4091
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	36	35.66	24.3028	31.4434	79.54225	7.47696	9.2089	4.0002	0.3795
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	37	36.651	24.306	31.4457	79.31953	7.45745	9.1998	4.0127	0.3725
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	38	37.641	24.307	31.4465	79.07974	7.43527	9.1973	4.0216	0.3823
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	39	38.632	24.3071	31.4466	79.05769	7.4332	9.1973	4.0215	0.3486
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	40	39.622	24.3076	31.4469	78.9727	7.42541	9.196	4.0154	0.3361
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	41	40.613	24.3094	31.4485	78.86081	7.41535	9.1928	4.0234	0.3157
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	42	41.603	24.3107	31.4498	78.78976	7.40896	9.1907	4.0343	0.2933
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	43	42.594	24.3131	31.4521	78.65956	7.39728	9.1866	4.0259	0.3031
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	44	43.584	24.3144	31.453	78.57166	7.38953	9.1833	4.0339	0.3607
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	45	44.574	24.3152	31.4538	78.65596	7.39768	9.1817	4.033	0.3258
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	46	45.565	24.3165	31.4549	78.7138	7.40342	9.1796	4.0354	0.319
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	47	46.555	24.3169	31.4553	78.74798	7.40674	9.1789	4.0312	0.3528
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	48	47.546	24.3183	31.4564	78.61057	7.39433	9.1755	4.0246	0.3342
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	49	48.536	24.319	31.4568	78.60831	7.39441	9.1735	4.0369	0.3901
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	50	49.527	24.3192	31.4569	78.49257	7.38366	9.1727	4.0381	0.3258
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	51	50.517	24.3207	31.4579	78.23436	7.36015	9.1677	4.0437	0.3024
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	52	51.507	24.3238	31.4604	78.09206	7.34778	9.1608	4.0498	0.3079
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	53	52.498	24.3258	31.4619	78.0283	7.34251	9.156	4.0561	0.288
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	54	53.488	24.3293	31.465	78.01529	7.34243	9.1482	4.0524	0.2857
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	55	54.478	24.3373	31.4724	77.94235	7.33757	9.1339	4.0531	0.3025
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	56	55.469	24.3418	31.4762	77.87237	7.33231	9.1248	4.0528	0.2873
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	57	56.459	24.3458	31.4798	77.7088	7.31795	9.1174	4.058	0.2855
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	58	57.45	24.3492	31.4825	77.45023	7.29486	9.109	4.0588	0.2818
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	59	58.44	24.3542	31.4864	77.21669	7.27477	9.0962	4.0693	0.2856
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	60	59.431	24.3653	31.4955	77.04075	7.26198	9.0705	4.0764	0.2583
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	61	60.421	24.3713	31.5	76.83128	7.24466	9.0544	4.0754	0.2857
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	62	61.411	24.3881	31.5121	75.91606	7.16555	9.0063	4.0776	0.2292
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	63	62.401	24.4202	31.5365	75.16398	7.10705	8.9214	4.0934	0.1804
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	64	63.392	24.455	31.5654	74.57248	7.06269	8.8407	4.1128	0.186
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	65	64.382	24.47	31.5783	74.31303	7.04265	8.8087	4.1259	0.2019
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	66	65.373	24.4725	31.5792	74.21381	7.03499	8.7974	4.1333	0.1768
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	67	66.363	24.4733	31.5772	74.16182	7.03271	8.7813	4.1253	0.1656
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	68	67.353	24.4784	31.5815	74.00971	7.01988	8.7701	4.1292	0.1463
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	69	68.344	24.4849	31.5856	73.85387	7.00841	8.7481	4.1219	0.1423
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	70	69.334	24.4956	31.5939	73.73065	7.0007	8.7206	4.1313	0.1346
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	71	70.324	24.5015	31.5978	73.52646	6.98413	8.7017	4.1301	0.1287
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	72	71.314	24.5103	31.6075	73.42821	6.97565	8.6935	4.1372	0.1393
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	73	72.305	24.5147	31.6129	73.40465	6.97334	8.6925	4.1428	0.1225
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	74	73.295	24.5205	31.6162	73.1046	6.94802	8.6713	4.1454	0.1158
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	75	74.285	24.543	31.6302	72.77112	6.92797	8.5932	4.1441	0.1107
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	76	75.276	24.5578	31.6403	72.43771	6.90295	8.5475	4.1452	0.1026
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	77	76.266	24.5794	31.6557	72.14442	6.88437	8.4832	4.1491	0.1163
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	78	77.256	24.5974	31.6694	71.94015	6.87192	8.4344	4.1453	0.1142
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	79	78.247	24.6097	31.679	71.5457	6.83882	8.4022	4.134	0.1059
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	80	79.237	24.6387	31.7034	71.04833	6.8007	8.3345	4.1326	0.1056
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	81	80.227	24.6773	31.7363	70.83591	6.79262	8.2462	4.1342	0.1088
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	82	81.217	24.6853	31.7425	70.67915	6.78053	8.2254	4.1343	0.1022
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	83	82.207	24.6963	31.7512	70.38343	6.7563	8.1962	4.1345	0.1018
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	84	83.198	24.7187	31.7695	70.11325	6.73811	8.1408	4.1343	0.0975
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	85	84.188	24.7312	31.7798	69.92196	6.72411	8.1094	4.1289	0.098
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	86	85.178	24.7342	31.782	69.79217	6.71276	8.1014	4.135	0.1007
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	87	86.169	24.7406	31.7872	69.72021	6.70819	8.0847	4.1305	0.1141
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	88	87.159	24.7479	31.7933	69.65458	6.70426	8.0674	4.1315	0.1
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	89	88.149	24.7503	31.7952	69.47539	6.68788	8.0612	4.1267	0.0954
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	90	89.139	24.7643	31.8065	69.02689	6.64969	8.0253	4.1269	0.0961
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	91	90.129	24.8075	31.8435	68.39287	6.6021	7.9259	4.122	0.1043
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	92	91.119	24.8202	31.8509	67.87024	6.55855	7.878	4.1173	0.0919
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	93	92.11	24.8256	31.8542	67.49478	6.52516	7.8578	4.1061	0.092
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	94	93.1	24.8622	31.8863	66.95378	6.48353	7.7773	4.0985	0.0984
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	95	94.09	24.8998	31.9223	66.52931	6.45085	7.7105	4.0886	0.093
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	96	95.08	24.9277	31.9458	65.89347	6.39817	7.6431	4.0818	0.0914
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	97	96.071	24.9458	31.9614	65.71437	6.3864	7.6007	4.0607	0.0911
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	98	97.061	24.9456	31.9611	65.63589	6.37885	7.6002	4.0607	0.0912
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	99	98.051	24.9476	31.9625	65.57109	6.37333	7.5946	4.0589	0.0997
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	100	99.041	24.9481	31.9628	65.52704	6.36933	7.5925	4.0581	0.0924
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	101	100.031	24.9492	31.9636	65.46367	6.36364	7.5892	4.0541	0.0906
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	102	101.021	24.9495	31.9637	65.53415	6.3707	7.5877	4.0567	0.0905
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	103	102.012	24.9497	31.9638	65.47646	6.36524	7.5867	4.0541	0.0924
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	104	103.002	24.9496	31.9636	65.41844	6.35965	7.5864	4.0525	0.0929
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	105	103.992	24.9501	31.9635	65.37857	6.35637	7.5823	4.0509	0.0926
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	106	104.982	24.9507	31.9639	65.42477	6.36111	7.5805	4.0576	0.089
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	107	105.972	24.9511	31.9641	65.35747	6.35491	7.5782	4.0583	0.0897
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	108	106.962	24.9514	31.9642	65.39613	6.35874	7.5777	4.0572	0.0868
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	109	107.952	24.9526	31.9646	65.36131	6.35633	7.5709	4.0586	0.0865
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	110	108.943	24.9542	31.9654	65.39071	6.36015	7.5641	4.0583	0.0859
6	15	c	9/8/2004	6:22	-152.22667	58.79833	121	111	109.933	24.9507	31.964	65.37895	6.35657	7.5811	4.0595	0.0926
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	1	0.991	23.7956	31.0524	91.02394	8.34273	10.4581	3.7295	0.6969
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	2	1.981	23.7974	31.0545	91.05639	8.3458	10.457	3.7306	0.7147
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	3	2.972	23.791	31.0478	90.78295	8.31974	10.4644	3.7308	0.6825
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	4	3.963	23.8698	31.1166	89.19176	8.19761	10.313	3.7401	0.6896
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	5	4.953	24.1067	31.3016	88.36089	8.21422	9.7458	3.8064	0.6729
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	6	5.944	24.1489	31.3324	87.15304	8.12072	9.6329	3.8515	0.7135
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	7	6.934	24.1657	31.339	86.05983	8.03161	9.5599	3.8287	0.8375
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	8	7.925	24.1797	31.3457	85.21552	7.96241	9.5041	3.8282	0.8294
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	9	8.916	24.1856	31.3487	84.7704	7.92454	9.4822	3.8182	0.7097
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	10	9.906	24.1881	31.3498	84.59226	7.90966	9.4719	3.8287	0.7309
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	11	10.897	24.1905	31.3509	84.22401	7.87688	9.4621	3.8423	0.7577
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	12	11.887	24.1948	31.3528	84.05265	7.86386	9.4445	3.8501	0.6736
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	13	12.878	24.197	31.3537	83.64437	7.82723	9.4353	3.8643	0.6468
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	14	13.868	24.1999	31.3549	83.36644	7.80336	9.4227	3.8596	0.7734
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	15	14.859	24.2019	31.3558	83.16134	7.78556	9.4145	3.8826	0.6611
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	16	15.85	24.2033	31.356	82.50491	7.72537	9.407	3.8849	0.6194
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	17	16.84	24.2112	31.3597	81.70573	7.65591	9.3747	3.9065	0.5655
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	18	17.831	24.2166	31.363	80.76605	7.57072	9.3569	3.9156	0.5929
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	19	18.821	24.2309	31.3735	79.70213	7.47702	9.3179	3.9575	0.4727
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	20	19.812	24.24	31.3815	79.17823	7.43047	9.3	4.0039	0.4249
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	21	20.803	24.2443	31.3847	78.96914	7.41263	9.2884	4.015	0.3605
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	22	21.793	24.2473	31.3867	78.64307	7.38347	9.2791	4.021	0.3672
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	23	22.784	24.252	31.3894	78.29321	7.35323	9.2625	4.0205	0.3668
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	24	23.774	24.2616	31.3953	77.84562	7.31613	9.2308	4.0124	0.3321
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	25	24.765	24.2703	31.4034	77.43636	7.27984	9.2152	4.0271	0.3109
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	26	25.755	24.286	31.4144	77.13661	7.25858	9.1696	4.0408	0.299
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	27	26.746	24.2987	31.4263	76.92166	7.24134	9.1479	4.0533	0.2674
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	28	27.737	24.3062	31.4321	76.72051	7.22526	9.1286	4.0545	0.2763
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	29	28.727	24.3126	31.4366	76.60772	7.21733	9.1108	4.0581	0.3098
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	30	29.717	24.3165	31.4394	76.33836	7.1937	9.0992	4.0567	0.2499
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	31	30.708	24.3196	31.4416	76.13384	7.1757	9.0907	4.0664	0.2314
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	32	31.698	24.336	31.4501	75.63035	7.13818	9.0265	4.0644	0.2108
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	33	32.689	24.3601	31.4673	75.46984	7.13332	8.9575	4.0938	0.2032
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	34	33.68	24.3632	31.4715	75.43544	7.12972	8.9585	4.0912	0.2041
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	35	34.67	24.3629	31.4718	75.46338	7.13171	8.9625	4.0919	0.1987
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	36	35.66	24.3629	31.4725	75.38157	7.12347	8.9655	4.0954	0.2113
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	37	36.651	24.3694	31.475	74.9896	7.09092	8.9367	4.0934	0.1897
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	38	37.641	24.383	31.4828	74.64673	7.06604	8.8872	4.0952	0.2241
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	39	38.632	24.405	31.4981	74.37433	7.05009	8.8211	4.1012	0.1846
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	40	39.622	24.4104	31.5048	74.39032	7.05144	8.8203	4.1051	0.1834
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	41	40.613	24.4124	31.5076	74.32815	7.04523	8.8214	4.1052	0.1693
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	42	41.603	24.4144	31.5095	74.40577	7.05306	8.818	4.1082	0.1756
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	43	42.594	24.4152	31.5124	74.52636	7.06275	8.8281	4.1089	0.1679
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	44	43.584	24.4176	31.5182	74.47757	7.05559	8.8422	4.1053	0.2026
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	45	44.574	24.423	31.5201	74.06027	7.02014	8.816	4.1022	0.1594
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	46	45.565	24.4448	31.5336	73.89434	7.0156	8.7417	4.1137	0.1695
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	47	46.555	24.4585	31.5499	73.90842	7.01717	8.7356	4.1149	0.158
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	48	47.546	24.4636	31.5583	73.9741	7.02148	8.7453	4.1098	0.1468
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	49	48.536	24.4692	31.566	73.90356	7.01398	8.7482	4.1124	0.1523
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	50	49.526	24.4752	31.5733	73.86933	7.01069	8.7464	4.1212	0.1436
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	51	50.517	24.4803	31.5795	73.94668	7.01795	8.7452	4.1182	0.1412
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	52	51.508	24.4868	31.5889	73.9001	7.01221	8.7509	4.1244	0.1522
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	53	52.498	24.4909	31.5941	73.78003	7.00057	8.7509	4.1317	0.135
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	54	53.488	24.4948	31.5971	73.70387	6.99479	8.7409	4.1315	0.1347
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	55	54.478	24.4977	31.5995	73.72988	6.99823	8.7341	4.1367	0.1378
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	56	55.469	24.5003	31.6011	73.62119	6.98924	8.7253	4.131	0.1397
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	57	56.459	24.5026	31.6023	73.5229	6.98132	8.716	4.1339	0.1426
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	58	57.45	24.5051	31.6042	73.55175	6.98507	8.7091	4.1356	0.1389
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	59	58.44	24.51	31.6076	73.40349	6.9731	8.6948	4.1371	0.1259
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	60	59.431	24.5166	31.6123	73.25919	6.96229	8.6751	4.1365	0.1365
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	61	60.421	24.524	31.6175	73.10045	6.95043	8.6531	4.1357	0.1268
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	62	61.411	24.5307	31.622	72.92934	6.93724	8.6323	4.1419	0.1239
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	63	62.402	24.5413	31.6294	72.74124	6.92407	8.6001	4.1339	0.118
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	64	63.392	24.5561	31.6391	72.46052	6.90446	8.552	4.1422	0.119
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	65	64.382	24.5758	31.6526	72.20785	6.8895	8.49	4.1434	0.1109
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	66	65.373	24.5845	31.6582	71.94116	6.86836	8.4609	4.1417	0.1089
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	67	66.363	24.6012	31.6701	71.68409	6.85115	8.4105	4.1383	0.1037
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	68	67.353	24.6137	31.6798	71.46489	6.83494	8.3774	4.1413	0.1044
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	69	68.344	24.6211	31.6853	71.47382	6.83881	8.3564	4.1461	0.1069
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	70	69.334	24.624	31.6875	71.43288	6.83605	8.3484	4.1448	0.1126
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	71	70.324	24.6291	31.6911	71.42304	6.83732	8.3332	4.1435	0.096
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	72	71.315	24.6323	31.6939	71.3228	6.82869	8.3262	4.1423	0.1003
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	73	72.305	24.6331	31.6946	71.22217	6.8193	8.3244	4.1418	0.1037
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	74	73.295	24.6367	31.6973	71.16404	6.81511	8.3148	4.1367	0.1134
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	75	74.285	24.6473	31.7068	71.0229	6.80453	8.2932	4.1372	0.1034
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	76	75.276	24.6617	31.7204	70.76388	6.78315	8.2672	4.1322	0.1003
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	77	76.266	24.6746	31.7319	70.60796	6.77178	8.2409	4.1284	0.1021
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	78	77.256	24.6864	31.742	70.42402	6.75782	8.2142	4.1202	0.1034
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	79	78.247	24.701	31.7544	70.26879	6.74763	8.1802	4.1272	0.0977
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	80	79.237	24.721	31.7717	69.8238	6.71089	8.1362	4.1258	0.0962
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	81	80.227	24.7659	31.809	69.19748	6.6657	8.0274	4.1247	0.1016
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	82	81.217	24.7996	31.8374	68.93707	6.65165	7.9472	4.1214	0.0983
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	83	82.208	24.8046	31.8419	68.81884	6.64166	7.9366	4.1217	0.0909
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	84	83.198	24.8087	31.8453	68.57389	6.61932	7.9271	4.1195	0.0957
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	85	84.188	24.8426	31.874	67.98578	6.57345	7.8468	4.1168	0.092
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	86	85.178	24.8661	31.8935	67.64944	6.54889	7.7886	4.1104	0.0928
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	87	86.168	24.8734	31.8993	67.31478	6.51917	7.7691	4.1068	0.0917
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	88	87.159	24.8895	31.9121	66.93492	6.48817	7.7267	4.1005	0.0903
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	89	88.149	24.9023	31.9229	66.72817	6.47239	7.6952	4.0855	0.0888
6	16	c	9/8/2004	6:50	-152.24667	58.76667	114	90	89.139	24.9145	31.9324	66.56668	6.46138	7.6613	4.0926	0.0862
