Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Temperature [C]	fluor [v]	Depth [m]	Sigma	Salinity [psu]
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	16	8.9022	0.6872	15.85	24.3045	31.3858
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	17	8.8598	0.6978	16.84	24.3177	31.3945
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	18	8.7911	0.7	17.831	24.3399	31.4096
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	19	8.7397	0.705	18.821	24.3574	31.422
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	20	8.6692	0.6877	19.812	24.3813	31.4391
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	21	8.5612	0.7304	20.803	24.4193	31.467
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	22	8.553	0.6821	21.793	24.422	31.469
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	23	8.4941	0.6936	22.784	24.443	31.4846
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	24	8.4233	0.6812	23.774	24.4692	31.5047
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	25	8.3024	0.6485	24.765	24.5145	31.5401
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	26	8.2321	0.6888	25.755	24.541	31.5608
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	27	8.2012	0.6622	26.746	24.5525	31.5697
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	28	8.1796	0.6488	27.736	24.5625	31.5785
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	29	8.061	0.6103	28.727	24.6116	31.6194
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	30	7.8321	0.5867	29.717	24.7022	31.6934
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	31	7.8038	0.5634	30.708	24.7124	31.7014
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	32	7.8015	0.558	31.698	24.7122	31.7006
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	33	7.7374	0.5504	32.689	24.7343	31.7174
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	34	7.7603	0.5622	33.679	24.7257	31.7105
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	35	7.7504	0.5526	34.67	24.7289	31.7127
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	36	7.7463	0.5503	35.66	24.7298	31.7132
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	37	7.7454	0.5569	36.651	24.7296	31.7128
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	38	7.7391	0.5545	37.641	24.7317	31.7143
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	39	7.7427	0.5492	38.632	24.7306	31.7135
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	40	7.7305	0.5472	39.622	24.7351	31.717
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	41	7.7274	0.5465	40.613	24.7357	31.7173
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	42	7.7194	0.5485	41.603	24.739	31.72
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	43	7.7132	0.5444	42.594	24.7412	31.7217
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	44	7.712	0.5487	43.584	24.7415	31.7218
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	45	7.7089	0.5446	44.574	24.7418	31.7217
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	46	7.7078	0.5403	45.565	24.7425	31.7224
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	47	7.7084	0.5386	46.555	24.7426	31.7225
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	48	7.716	0.5451	47.546	24.7396	31.7201
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	49	7.7198	0.5403	48.536	24.7383	31.7191
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	50	7.7188	0.5421	49.527	24.7388	31.7196
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	51	7.7152	0.5479	50.517	24.7403	31.7208
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	52	7.7079	0.5401	51.508	24.7428	31.7226
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	53	7.7063	0.5368	52.498	24.7435	31.7232
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	54	7.7071	0.5392	53.488	24.743	31.7228
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	55	7.71	0.5407	54.479	24.7419	31.7219
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	56	7.7069	0.5468	55.469	24.7431	31.7228
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	57	7.7064	0.5387	56.459	24.7435	31.7232
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	58	7.7057	0.5396	57.45	24.7435	31.7231
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	59	7.7049	0.5406	58.44	24.7442	31.7238
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	60	7.7005	0.5354	59.431	24.7452	31.7243
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	61	7.6979	0.5388	60.421	24.746	31.7247
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	62	7.6993	0.5349	61.411	24.7457	31.7246
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	63	7.6996	0.5403	62.402	24.7455	31.7244
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	64	7.6959	0.5407	63.392	24.7466	31.7251
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	65	7.6948	0.5333	64.382	24.7475	31.7261
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	66	7.6944	0.5375	65.373	24.7475	31.726
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	67	7.6914	0.5366	66.363	24.748	31.7261
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	68	7.6932	0.5308	67.353	24.7479	31.7263
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	69	7.6913	0.5356	68.344	24.7483	31.7265
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	70	7.6908	0.5335	69.334	24.7487	31.7268
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	71	7.6907	0.5322	70.324	24.7486	31.7266
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	72	7.689	0.5316	71.314	24.7494	31.7274
4	7	c	7/18/2004	11:34	-152.015	59.05167	202	73	7.6857	0.5325	72.305	24.7507	31.7285
