Latitude,Longitude,,hh,mm,ss.s,YYYY,MM,DD,Rec,Type,DstMark,Ang,DstLand,Dp,Spp  ,Numbe,Bin        ,Distance   ,Angle      ,Behavior   ,Comment1   ,Comment2   ,Scan Intvl ,OnOffSurvy ,Transect   ,Ice  ,Percn,Obsr ,Glare,Fog  ,Seas ,ObsCo,Wx   ,Ves  ,SryDs
59.044334,152.555161,2.6896E-08,12,3,45.6,2021,5,1,1015,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044334,152.555344,3.3489E-08,12,4,5.6,2021,5,1,1016,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044334,152.555344,0,12,4,25.6,2021,5,1,1017,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044334,152.555344,0,12,4,45.6,2021,5,1,1018,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044334,152.555344,0,12,5,5.6,2021,5,1,1019,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044167,152.555344,2.7889E-08,12,5,25.6,2021,5,1,1020,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044167,152.555344,0,12,5,45.6,2021,5,1,1021,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044167,152.555344,0,12,6,5.6,2021,5,1,1022,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044003,152.555344,2.6896E-08,12,6,25.6,2021,5,1,1023,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044003,152.555344,0,12,6,45.6,2021,5,1,1024,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044003,152.555161,3.3489E-08,12,7,5.6,2021,5,1,1025,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044003,152.555344,3.3489E-08,12,7,25.6,2021,5,1,1026,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044003,152.555496,2.3104E-08,12,7,45.6,2021,5,1,1027,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044003,152.556,2.54016E-07,12,8,5.6,2021,5,1,1028,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044498,152.555664,3.57921E-07,12,8,25.6,2021,5,1,1029,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.044834,152.553665,4.1089E-06,12,8,45.6,2021,5,1,1030,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.045002,152.551666,4.02422E-06,12,9,5.6,2021,5,1,1031,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.045338,152.5495,4.80445E-06,12,9,25.6,2021,5,1,1032,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MREN ,2,N    ,2,GOOD ,0,SPIRI,300
59.04567,152.547501,4.10622E-06,12,9,45.6,2021,5,1,1033,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,GOOD ,0,SPIRI,300
59.045998,152.545502,4.10359E-06,12,10,5.6,2021,5,1,1034,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,F    ,     ,SPIRI,300
59.046165,152.544846,4.58225E-07,12,10,11.6,2021,5,1,1035,USER ,0,0,,0,     ,     ,           ,           ,           ,           ,START TRAN ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.046501,152.543503,1.91655E-06,12,10,25.6,2021,5,1,1036,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.046833,152.541672,3.46278E-06,12,10,45.6,2021,5,1,1037,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.047329,152.539658,4.30221E-06,12,11,5.6,2021,5,1,1038,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.047836,152.537827,3.60961E-06,12,11,25.6,2021,5,1,1039,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.047997,152.537003,7.04897E-07,12,11,33.6,2021,5,1,1040,USER ,0,0,,0,SOSH ,2,           ,           ,           ,SCAN       ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.048332,152.536331,5.63809E-07,12,11,41.6,2021,5,1,1041,USER ,0,0,,0,COMU ,1,2,           ,           ,WATER      ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.048504,152.53566,4.79825E-07,12,11,47.6,2021,5,1,1042,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.049,152.533844,3.54387E-06,12,12,7.6,2021,5,1,1043,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.049503,152.531998,3.66073E-06,12,12,27.6,2021,5,1,1044,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.049503,152.53183,2.8224E-08,12,12,29.6,2021,5,1,1045,USER ,0,0,,0,COMU ,1,2,           ,           ,WATER      ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.049999,152.530167,3.01159E-06,12,12,47.6,2021,5,1,1046,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.050495,152.528336,3.59858E-06,12,13,7.6,2021,5,1,1047,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.051003,152.526505,3.61063E-06,12,13,27.6,2021,5,1,1048,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.051498,152.52449,4.30525E-06,12,13,47.6,2021,5,1,1049,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.052002,152.522675,3.54824E-06,12,14,7.6,2021,5,1,1050,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.052498,152.520676,4.24202E-06,12,14,27.6,2021,5,1,1051,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.053001,152.518829,3.66442E-06,12,14,47.6,2021,5,1,1052,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.053669,152.516998,3.79879E-06,12,15,7.6,2021,5,1,1053,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.054165,152.515167,3.59858E-06,12,15,27.6,2021,5,1,1054,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.054501,152.51384,1.87383E-06,12,15,41.6,2021,5,1,1055,USER ,0,0,,0,GWGU ,2,           ,           ,           ,SCAN       ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.054665,152.513336,2.80912E-07,12,15,47.6,2021,5,1,1056,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.055168,152.511505,3.60557E-06,12,16,7.6,2021,5,1,1057,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.055836,152.509506,4.44223E-06,12,16,27.6,2021,5,1,1058,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.056332,152.50766,3.65373E-06,12,16,47.6,2021,5,1,1059,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.056664,152.5065,1.45582E-06,12,17,1.6,2021,5,1,1060,USER ,0,0,,0,GWGU ,2,           ,           ,           ,FLYING     ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.056835,152.505829,4.79482E-07,12,17,7.6,2021,5,1,1061,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.057503,152.504166,3.21179E-06,12,17,27.6,2021,5,1,1062,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.057999,152.502335,3.59858E-06,12,17,47.6,2021,5,1,1063,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.058666,152.500824,2.72801E-06,12,18,7.6,2021,5,1,1064,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059162,152.499329,2.48104E-06,12,18,27.6,2021,5,1,1065,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,YES        ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059669,152.499008,3.6009E-07,12,18,43.6,2021,5,1,1066,USER ,0,0,,0,     ,     ,           ,           ,           ,           ,END TRAN   ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.05983,152.499008,2.5921E-08,12,18,47.6,2021,5,1,1067,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.060001,152.499176,5.7465E-08,12,19,7.6,2021,5,1,1068,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.060001,152.499329,2.3409E-08,12,19,27.6,2021,5,1,1069,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.060001,152.49968,1.23201E-07,12,19,47.6,2021,5,1,1070,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.060001,152.499832,2.3104E-08,12,20,7.6,2021,5,1,1071,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.060001,152.499832,0,12,20,27.6,2021,5,1,1072,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.060001,152.5,2.8224E-08,12,20,47.6,2021,5,1,1073,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.05983,152.500168,5.7465E-08,12,21,7.6,2021,5,1,1074,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.05983,152.500168,0,12,21,27.6,2021,5,1,1075,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.05983,152.500168,0,12,21,47.6,2021,5,1,1076,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.05983,152.5,2.8224E-08,12,22,7.6,2021,5,1,1077,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.05983,152.5,0,12,22,29.6,2021,5,1,1078,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.05983,152.5,0,12,22,49.6,2021,5,1,1079,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.05983,152.5,0,12,23,9.6,2021,5,1,1080,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059669,152.5,2.5921E-08,12,23,29.6,2021,5,1,1081,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059669,152.5,0,12,23,49.6,2021,5,1,1082,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059669,152.5,0,12,24,9.6,2021,5,1,1083,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059498,152.500168,5.7465E-08,12,24,29.6,2021,5,1,1084,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059498,152.500168,0,12,24,49.6,2021,5,1,1085,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059498,152.500168,0,12,25,9.6,2021,5,1,1086,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059498,152.50032,2.3104E-08,12,25,29.6,2021,5,1,1087,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059498,152.50032,0,12,25,49.6,2021,5,1,1088,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059498,152.50032,0,12,26,9.6,2021,5,1,1089,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059334,152.50032,2.6896E-08,12,26,29.6,2021,5,1,1090,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059334,152.500168,2.3104E-08,12,26,49.6,2021,5,1,1091,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059162,152.5,5.7808E-08,12,27,9.6,2021,5,1,1092,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059162,152.499832,2.8224E-08,12,27,29.6,2021,5,1,1093,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059162,152.499832,0,12,27,49.6,2021,5,1,1094,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059002,152.499832,2.56E-08,12,28,9.6,2021,5,1,1095,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059002,152.499832,0,12,28,30.6,2021,5,1,1096,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059002,152.5,2.8224E-08,12,28,49.6,2021,5,1,1097,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059002,152.5,0,12,29,9.6,2021,5,1,1098,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059002,152.5,0,12,29,29.6,2021,5,1,1099,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059002,152.500168,2.8224E-08,12,29,49.6,2021,5,1,1100,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059002,152.500168,0,12,30,9.6,2021,5,1,1101,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059162,152.500168,2.56E-08,12,30,29.6,2021,5,1,1102,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
59.059162,152.5,2.8224E-08,12,30,49.6,2021,5,1,1103,GPS  ,0,0,,0,     ,     ,           ,           ,           ,           ,           ,           ,60,NO         ,T6         ,NONE ,0,MRENN,1,N    ,2,FAIR ,1,SPIRI,300
