Cruise	Station	Type	mon/day/yr	hh:mm	Lon (°E)	Lat (°N)	Bot. Depth [m]	Pressure 	Temp [c]	PAR	Flourometer [v]	Transmissometer [v]	Oxygen [v]	Depth [m]	Salinity [PSU]	Density [sigma]	Oxygen [mg/l]	Oxygen [% sat]
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	56	9.2399	6.31E-02	0.5221	4.0154	3.6549	55.467	31.2243	24.127	10.01452	106.46264
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	57	9.2386	6.21E-02	0.5724	4.0175	3.6515	56.457	31.2241	24.1271	10.00532	106.36168
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	58	9.2386	6.11E-02	0.5712	3.9976	3.6519	57.447	31.2242	24.1272	10.00788	106.38903
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	59	9.2389	6.05E-02	0.5189	4.0011	3.6515	58.438	31.2241	24.1271	10.00768	106.38736
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	60	9.2407	6.01E-02	0.5608	4.0123	3.652	59.428	31.2238	24.1266	10.01042	106.42071
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	61	9.2403	5.98E-02	0.5198	4.0035	3.653	60.418	31.2235	24.1265	10.01511	106.46937
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	62	9.2413	5.96E-02	0.4982	4.005	3.6509	61.409	31.2237	24.1265	10.00952	106.41253
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	63	9.2415	5.94E-02	0.5026	4.0035	3.6494	62.399	31.2232	24.126	10.00599	106.37506
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	64	9.2419	5.92E-02	0.5126	4	3.6497	63.389	31.2233	24.1261	10.00813	106.39878
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	65	9.2418	5.91E-02	0.5309	4.0162	3.649	64.38	31.2236	24.1264	10.0072	106.38893
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	66	9.2415	5.90E-02	0.4978	4.0036	3.6476	65.37	31.223	24.126	10.00396	106.35342
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	67	9.241	5.89E-02	0.487	3.9945	3.6462	66.36	31.2231	24.1261	10.00094	106.32009
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	68	9.2397	5.89E-02	0.5904	3.9716	3.6459	67.35	31.2235	24.1266	10.00145	106.32278
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	69	9.2387	5.89E-02	0.5579	3.988	3.6451	68.341	31.2236	24.1269	10.00043	106.30968
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	70	9.2389	5.89E-02	0.526	3.9826	3.6433	69.331	31.2238	24.127	9.99587	106.2618
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	71	9.2388	5.89E-02	0.5626	3.969	3.644	70.321	31.2232	24.1267	9.99971	106.30189
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	72	9.2387	5.88E-02	0.5134	3.9709	3.6439	71.312	31.2235	24.1269	10.00082	106.31357
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	73	9.238	5.88E-02	0.5732	3.9647	3.6434	72.302	31.2234	24.1269	10.00066	106.31019
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	74	9.236	5.88E-02	0.5433	3.9756	3.642	73.292	31.2235	24.1274	9.99772	106.27423
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	75	9.2362	5.88E-02	0.5604	3.9792	3.6424	74.282	31.2238	24.1276	10.00047	106.30427
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	76	9.2353	5.87E-02	0.532	3.9696	3.6441	75.273	31.224	24.1279	10.00747	106.37644
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	77	9.2327	5.88E-02	0.5719	3.9719	3.6425	76.263	31.2247	24.1288	10.00408	106.33469
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	78	9.2341	5.88E-02	0.5499	3.9699	3.6409	77.253	31.2248	24.1286	10.00002	106.29485
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	79	9.2292	5.88E-02	0.6054	3.9673	3.6383	78.244	31.2259	24.1303	9.99376	106.21749
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	80	9.2306	5.88E-02	0.5924	3.9379	3.64	79.234	31.2256	24.1299	10.00031	106.2902
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	81	9.2249	5.88E-02	0.5961	3.9175	3.6403	80.224	31.2267	24.1317	10.00394	106.31607
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	82	9.22	5.89E-02	0.6539	3.8993	3.6403	81.214	31.2286	24.1339	10.00604	106.32792
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	83	9.2167	5.89E-02	0.7585	3.8426	3.6396	82.204	31.2297	24.1353	10.0058	106.31828
1	6	C	7/1/2005	16:57	-152.293333	59.85	88	84	9.2155	5.89E-02	0.8339	3.7971	3.6349	83.194	31.2305	24.1361	9.99209	106.17015
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	3	11.2503	8.96E+01	0.3797	3.0468	3.5504	2.972	28.1369	21.3954	9.38815	102.32133
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	4	11.1688	6.41E+01	0.4082	3.0217	3.5508	3.962	28.3007	21.5363	9.39695	102.34082
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	5	11.0694	4.54E+01	0.4276	2.9984	3.5507	4.953	28.4757	21.6891	9.4069	102.3399
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	6	11.0192	3.10E+01	0.439	2.9852	3.5497	5.944	28.5661	21.7677	9.40945	102.31369
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	7	10.996	2.13E+01	0.4538	2.9793	3.5408	6.934	28.6134	21.8084	9.38422	102.01785
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	8	10.8447	1.52E+01	0.442	2.9553	3.5384	7.925	28.9022	22.0581	9.39047	101.93348
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	9	10.6985	9.99E+00	0.3401	2.953	3.5389	8.915	29.1756	22.2951	9.40613	101.95241
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	10	10.6496	6.60E+00	0.3109	2.9278	3.5366	9.906	29.2796	22.3841	9.40348	101.88114
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	11	10.5998	4.53E+00	0.3008	2.9054	3.5337	10.897	29.3128	22.4181	9.40342	101.79042
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	12	10.47	2.94E+00	0.2884	2.9564	3.5376	11.887	29.4236	22.5258	9.43614	101.92418
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	13	10.4091	1.99E+00	0.2817	3.0843	3.5401	12.878	29.4733	22.5744	9.45454	102.01807
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	14	10.3958	1.43E+00	0.2818	3.0756	3.539	13.868	29.4913	22.5907	9.45383	101.99211
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	15	10.3685	9.77E-01	0.2741	3.1121	3.5359	14.859	29.5226	22.6195	9.44882	101.89678
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	16	10.2884	7.02E-01	0.2732	3.1323	3.537	15.849	29.6186	22.7073	9.46369	101.93867
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	17	10.2015	5.00E-01	0.2717	3.2009	3.5425	16.84	29.7363	22.8131	9.49291	102.13322
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	18	10.1601	3.68E-01	0.2724	3.3079	3.5459	17.83	29.8042	22.8727	9.50928	102.25969
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	19	10.1293	2.90E-01	0.267	3.3628	3.5461	18.821	29.8453	22.9097	9.5152	102.28011
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	20	10.1026	2.20E-01	0.2645	3.3976	3.5468	19.811	29.878	22.9395	9.52214	102.31539
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	21	10.0644	1.73E-01	0.2621	3.4285	3.5457	20.802	29.9387	22.993	9.52394	102.28741
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	22	9.9867	1.45E-01	0.2689	3.4746	3.5513	21.792	30.0631	23.1024	9.55117	102.484
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	23	9.8924	1.18E-01	0.2757	3.592	3.554	22.783	30.2021	23.2259	9.57175	102.58032
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	24	9.8103	1.01E-01	0.2706	3.6369	3.5546	23.773	30.2931	23.31	9.58639	102.60901
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	25	9.7459	9.08E-02	0.269	3.6548	3.5576	24.764	30.3845	23.3915	9.60471	102.71726
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	26	9.6685	8.05E-02	0.2689	3.6964	3.5632	25.754	30.497	23.4916	9.63313	102.91718
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	27	9.5979	7.37E-02	0.2764	3.7579	3.5717	26.745	30.5979	23.5814	9.67037	103.21863
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	28	9.5942	6.91E-02	0.273	3.7414	3.5737	27.735	30.6056	23.5881	9.67824	103.29914
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	29	9.5882	6.49E-02	0.2787	3.7821	3.577	28.726	30.6209	23.6009	9.69045	103.42568
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	30	9.5704	6.22E-02	0.2663	3.8157	3.5804	29.716	30.6542	23.6297	9.70448	103.55618
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	31	9.5515	6.02E-02	0.2814	3.8329	3.5833	30.707	30.6875	23.6587	9.71696	103.66752
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	32	9.5368	5.83E-02	0.2775	3.8618	3.5862	31.697	30.71	23.6786	9.72933	103.78038
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	33	9.5286	5.69E-02	0.2719	3.8685	3.5888	32.687	30.7234	23.6905	9.73986	103.88252
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	34	9.4992	5.59E-02	0.2929	3.8877	3.5936	33.678	30.7753	23.7356	9.75962	104.05913
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	35	9.4644	5.49E-02	0.3029	3.9181	3.599	34.668	30.8343	23.787	9.78213	104.25724
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	36	9.4416	5.42E-02	0.3049	3.9328	3.6037	35.659	30.8765	23.8236	9.80084	104.43129
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	37	9.4161	5.37E-02	0.322	3.9598	3.6081	36.649	30.9262	23.8665	9.81868	104.59493
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	38	9.3767	5.33E-02	0.3402	3.9884	3.616	37.64	31.0005	23.9306	9.84905	104.87557
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	39	9.3728	5.29E-02	0.351	3.9913	3.6184	38.63	31.0063	23.9358	9.8589	104.97524
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	40	9.3663	5.27E-02	0.354	3.9923	3.6184	39.621	31.0212	23.9485	9.86063	104.98827
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	41	9.3385	5.24E-02	0.3919	4.003	3.6227	40.611	31.0715	23.9921	9.87845	105.14621
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	42	9.3201	5.22E-02	0.3909	4.0173	3.6289	41.601	31.0974	24.0152	9.90227	105.37367
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	43	9.2986	5.20E-02	0.3781	4.0212	3.6295	42.592	31.1203	24.0365	9.90876	105.40726
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	44	9.2878	5.20E-02	0.3923	4.0241	3.6304	43.582	31.1321	24.0474	9.9144	105.44964
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	45	9.2754	5.19E-02	0.4099	4.0289	3.6317	44.573	31.1456	24.0599	9.92191	105.50928
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	46	9.2573	5.19E-02	0.4087	4.036	3.6327	45.563	31.1647	24.0776	9.92893	105.55376
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	47	9.2475	5.18E-02	0.4096	4.043	3.6328	46.553	31.1745	24.0868	9.93219	105.57194
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	48	9.2427	5.17E-02	0.412	4.0437	3.6337	47.544	31.1804	24.0922	9.93715	105.61729
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	49	9.2341	5.18E-02	0.4221	4.044	3.6366	48.534	31.1889	24.1002	9.94904	105.72893
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	50	9.2306	5.18E-02	0.4106	4.0479	3.6353	49.525	31.1923	24.1034	9.94684	105.69961
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	51	9.2272	5.18E-02	0.5083	4.0418	3.6342	50.515	31.1944	24.1055	9.94526	105.67601
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	52	9.2229	5.18E-02	0.4509	4.0474	3.6345	51.505	31.1967	24.1081	9.94819	105.69841
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	53	9.2192	5.18E-02	0.4163	4.0398	3.6341	52.496	31.1985	24.1101	9.9491	105.70069
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	54	9.2171	5.17E-02	0.4123	4.0405	3.6337	53.486	31.1993	24.111	9.9493	105.69832
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	55	9.2123	5.18E-02	0.4598	4.0347	3.6329	54.476	31.2017	24.1137	9.94911	105.68665
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	56	9.2101	5.19E-02	0.4497	4.0459	3.6301	55.467	31.2032	24.1151	9.94162	105.60272
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	57	9.2077	5.19E-02	0.4256	4.0365	3.6314	56.457	31.204	24.1162	9.94753	105.66037
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	58	9.2068	5.19E-02	0.4233	4.0453	3.634	57.447	31.2049	24.1171	9.95769	105.76675
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	59	9.2026	5.19E-02	0.401	4.0429	3.6306	58.438	31.2066	24.119	9.94861	105.6616
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	60	9.2009	5.19E-02	0.4074	4.039	3.6293	59.428	31.2072	24.1198	9.94607	105.63087
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	61	9.2005	5.20E-02	0.4383	4.0326	3.6278	60.418	31.2077	24.1203	9.94253	105.59276
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	62	9.2015	5.20E-02	0.4487	4.0179	3.6281	61.409	31.2074	24.1199	9.9448	105.61895
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	63	9.2001	5.21E-02	0.4608	4.0289	3.6262	62.399	31.2078	24.1204	9.94009	105.56604
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	64	9.198	5.21E-02	0.4705	4.0053	3.6248	63.389	31.2089	24.1216	9.93723	105.53129
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	65	9.198	5.21E-02	0.4653	4	3.6261	64.379	31.2088	24.1215	9.94279	105.5903
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	66	9.1983	5.23E-02	0.5103	3.9861	3.6243	65.37	31.2083	24.1212	9.9384	105.54386
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	67	9.1983	5.22E-02	0.481	3.9823	3.6236	66.36	31.2087	24.1215	9.93718	105.53144
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	68	9.1984	5.23E-02	0.4827	3.9887	3.624	67.35	31.2092	24.1218	9.93991	105.5607
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	69	9.1971	5.23E-02	0.442	3.9832	3.6251	68.341	31.2096	24.1224	9.94519	105.6141
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	70	9.197	5.23E-02	0.5156	3.9581	3.6241	69.331	31.209	24.1219	9.94316	105.59192
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	71	9.1985	5.24E-02	0.4442	3.9813	3.6247	70.321	31.209	24.1218	9.94608	105.62651
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	72	9.1974	5.24E-02	0.4953	3.9986	3.6227	71.312	31.209	24.1219	9.94142	105.57449
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	73	9.1968	5.24E-02	0.5267	3.9661	3.6212	72.302	31.2093	24.1223	9.93768	105.53351
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	74	9.1957	5.25E-02	0.5203	3.9018	3.6192	73.292	31.2097	24.1228	9.93274	105.47858
1	6.5	C	7/1/2005	18:21	-152.33	59.856667	79	75	9.1954	5.26E-02	0.5058	3.9378	3.6216	74.282	31.2099	24.123	9.94195	105.57586
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	2	11.0981	9.31E+01	0.2996	3.0238	3.5515	1.981	28.7824	21.9224	9.38197	102.33031
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	3	10.9684	7.18E+01	0.2968	2.9787	3.5481	2.972	28.9064	22.0406	9.39043	102.21233
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	4	10.9108	4.95E+01	0.2905	2.962	3.5473	3.962	28.9633	22.0945	9.39709	102.19282
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	5	10.8757	3.30E+01	0.287	2.957	3.546	4.953	28.9957	22.1256	9.39908	102.15681
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	6	10.8668	2.30E+01	0.2839	2.9425	3.5475	5.944	28.9998	22.1302	9.40679	102.22336
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	7	10.8752	1.52E+01	0.2847	2.9316	3.5475	6.934	29.0135	22.1395	9.40559	102.23784
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	8	10.8876	1.02E+01	0.2815	2.9596	3.5467	7.925	29.0314	22.1514	9.40086	102.2258
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	9	10.8898	7.02E+00	0.2838	2.9674	3.5477	8.915	29.0408	22.1583	9.40435	102.27459
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	10	10.8894	4.60E+00	0.2771	2.993	3.5463	9.906	29.0597	22.1731	9.39992	102.23777
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	11	10.8816	3.20E+00	0.2771	2.9926	3.5449	10.896	29.0891	22.1974	9.39673	102.20456
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	12	10.8685	2.21E+00	0.2798	2.9752	3.5455	11.887	29.1228	22.2257	9.40051	102.2381
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	13	10.8253	1.42E+00	0.2788	2.9736	3.549	12.877	29.23	22.3164	9.41477	102.36568
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	14	10.7948	9.82E-01	0.2796	2.9384	3.5499	13.868	29.2672	22.3503	9.42296	102.41019
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	15	10.7704	6.70E-01	0.2767	2.9326	3.5503	14.859	29.2837	22.3672	9.42917	102.43346
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	16	10.7496	4.35E-01	0.2719	2.9502	3.5481	15.849	29.2933	22.3782	9.42688	102.36818
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	17	10.7362	3.03E-01	0.2717	2.8822	3.5472	16.84	29.3107	22.394	9.42711	102.35182
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	18	10.7035	1.99E-01	0.2678	2.882	3.5473	17.83	29.3192	22.4061	9.43462	102.36529
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	19	10.6707	1.47E-01	0.2687	2.8398	3.5464	18.821	29.3646	22.4468	9.43672	102.34373
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	20	10.6255	1.11E-01	0.2678	2.8635	3.541	19.811	29.4268	22.5028	9.42628	102.16902
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	21	10.5181	9.09E-02	0.2596	2.8816	3.5381	20.802	29.5485	22.6152	9.43206	102.06898
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	22	10.3421	7.81E-02	0.2557	2.931	3.5383	21.792	29.7385	22.792	9.45787	102.07437
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	23	10.1242	7.10E-02	0.2453	3.0381	3.5454	22.783	29.9597	22.9997	9.51195	102.30786
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	24	10.05	6.69E-02	0.2377	3.1514	3.5468	23.773	30.0247	23.0624	9.52876	102.3622
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	25	9.9762	6.44E-02	0.2334	3.2447	3.5501	24.764	30.0858	23.1219	9.55212	102.48511
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	26	9.945	6.26E-02	0.2316	3.2844	3.5539	25.754	30.1113	23.1468	9.57033	102.62589
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	27	9.9371	6.13E-02	0.2274	3.3481	3.5558	26.745	30.1147	23.1507	9.57904	102.70342
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	28	9.9165	6.07E-02	0.2273	3.3179	3.5555	27.735	30.1266	23.1633	9.58285	102.70511
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	29	9.9042	6.00E-02	0.2253	3.3451	3.5518	28.726	30.135	23.1718	9.57421	102.58993
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	30	9.8419	5.96E-02	0.2261	3.4232	3.5547	29.716	30.2269	23.2534	9.59207	102.69876
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	31	9.8196	5.93E-02	0.2263	3.4418	3.5565	30.707	30.2573	23.2807	9.60176	102.77149
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	32	9.7703	5.91E-02	0.2213	3.5125	3.5547	31.697	30.3333	23.3478	9.60266	102.71796
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	33	9.6607	5.91E-02	0.2276	3.5749	3.559	32.687	30.498	23.4937	9.63032	102.87013
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	34	9.6061	5.90E-02	0.2277	3.5918	3.5629	33.678	30.5802	23.5664	9.65038	103.01259
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	35	9.5124	5.89E-02	0.2296	3.6511	3.569	34.668	30.7145	23.686	9.68247	103.22698
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	36	9.4424	5.89E-02	0.2414	3.6563	3.5777	35.659	30.8086	23.7704	9.7206	103.53347
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	37	9.3889	5.88E-02	0.2484	3.6645	3.5825	36.649	30.8865	23.8396	9.74389	103.70858
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	38	9.3527	5.88E-02	0.2445	3.7476	3.5888	37.64	30.9384	23.8859	9.7698	103.93466
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	39	9.3326	5.88E-02	0.2454	3.7479	3.5944	38.63	30.9668	23.9112	9.79174	104.13992
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	40	9.3242	5.89E-02	0.2416	3.753	3.5983	39.621	30.9784	23.9216	9.80687	104.28894
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	41	9.3191	5.88E-02	0.2475	3.7285	3.6001	40.611	30.9868	23.929	9.81455	104.36403
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	42	9.3047	5.89E-02	0.263	3.8206	3.604	41.601	31.0184	23.9559	9.82956	104.51102
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	43	9.2966	5.89E-02	0.2926	3.8144	3.6065	42.592	31.0397	23.9738	9.83938	104.61074
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	44	9.2938	5.89E-02	0.3075	3.8682	3.6096	43.582	31.0503	23.9826	9.85071	104.73176
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	45	9.294	5.90E-02	0.2946	3.8981	3.6114	44.573	31.0501	23.9823	9.85783	104.8076
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	46	9.2934	5.90E-02	0.2752	3.8741	3.6122	45.563	31.05	23.9824	9.86192	104.84978
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	47	9.2931	5.90E-02	0.2939	3.8899	3.6135	46.553	31.0474	23.9804	9.86784	104.91026
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	48	9.2927	5.90E-02	0.276	3.8621	3.6139	47.544	31.0514	23.9836	9.87021	104.93712
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	49	9.2924	5.90E-02	0.2698	3.8853	3.6136	48.534	31.0555	23.9869	9.87024	104.93939
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	50	9.2919	5.91E-02	0.2798	3.8893	3.6133	49.525	31.0538	23.9857	9.87087	104.9439
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	51	9.2955	5.91E-02	0.324	3.9158	3.6151	50.515	31.0648	23.9937	9.87675	105.02236
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	52	9.2959	5.91E-02	0.3408	3.9229	3.6155	51.505	31.067	23.9954	9.87925	105.05137
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	53	9.2973	5.92E-02	0.336	3.9248	3.6145	52.496	31.0701	23.9976	9.87673	105.02977
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	54	9.2974	5.92E-02	0.3458	3.9384	3.6126	53.486	31.0703	23.9977	9.87187	104.97853
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	55	9.2972	5.92E-02	0.3437	3.9232	3.6119	54.476	31.0701	23.9976	9.87085	104.96707
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	56	9.2974	5.92E-02	0.3429	3.9208	3.6111	55.467	31.0709	23.9983	9.86949	104.95357
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	57	9.2975	5.93E-02	0.3436	3.9319	3.61	56.457	31.0711	23.9985	9.86716	104.92914
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	58	9.2977	5.93E-02	0.3558	3.9226	3.6093	57.448	31.0725	23.9995	9.86612	104.91957
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	59	9.2976	5.94E-02	0.3568	3.8987	3.6098	58.438	31.0738	24.0005	9.86909	104.95171
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	60	9.2975	5.93E-02	0.366	3.8976	3.6079	59.428	31.0735	24.0003	9.86436	104.90116
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	61	9.2981	5.93E-02	0.3628	3.9044	3.6108	60.418	31.0731	24	9.87491	105.0143
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	62	9.2987	5.94E-02	0.3935	3.9012	3.608	61.409	31.0791	24.0046	9.86675	104.93297
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	63	9.2991	5.94E-02	0.3924	3.9204	3.607	62.399	31.0806	24.0057	9.86464	104.91258
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	64	9.2987	5.95E-02	0.4301	3.9131	3.6072	63.389	31.0805	24.0057	9.86656	104.93196
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	65	9.2988	5.95E-02	0.3823	3.911	3.6078	64.38	31.0805	24.0057	9.86977	104.96624
1	7	C	7/1/2005	19:49	-152.366667	59.861667	84	66	9.2989	5.95E-02	0.3631	3.8877	3.6068	65.37	31.0832	24.0078	9.86765	104.94575
