Cruise	Station	Type	mon/day/yr	hh:mm	Lon (E)	Lat (N)	Bot. Depth [m]	Press	Temperature [C]	fluor [v]	Depth [m]	Sigma	Salinity [psu]
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	135	5.1367	0.2215	133.694	25.3525	32.087
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	136	5.13	0.217	134.684	25.3576	32.0924
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	137	5.1246	0.2194	135.674	25.3618	32.097
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	138	5.0891	0.2179	136.664	25.3755	32.1094
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	139	5.0736	0.2175	137.654	25.3816	32.115
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	140	5.0634	0.2173	138.644	25.386	32.1191
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	141	5.0596	0.2167	139.634	25.3895	32.1229
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	142	5.0578	0.217	140.624	25.3924	32.1264
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	143	5.055	0.2172	141.614	25.4094	32.1474
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	144	5.0629	0.218	142.604	25.4264	32.1699
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	145	5.0566	0.2177	143.594	25.4403	32.1866
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	146	5.0345	0.2182	144.584	25.4674	32.2177
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	147	5.0226	0.2178	145.574	25.4875	32.2414
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	148	5.0197	0.2166	146.564	25.492	32.2468
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	149	5.0163	0.2185	147.554	25.4989	32.2549
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	150	5.0129	0.2175	148.544	25.5051	32.2622
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	151	4.9982	0.218	149.534	25.5224	32.2821
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	152	4.971	0.2175	150.524	25.5409	32.3017
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	153	4.9558	0.2174	151.514	25.5493	32.3102
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	154	4.948	0.2172	152.503	25.5577	32.3196
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	155	4.945	0.2177	153.493	25.5629	32.3259
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	156	4.9453	0.2173	154.483	25.5672	32.3313
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	157	4.9459	0.2177	155.473	25.5684	32.3328
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	158	4.946	0.2176	156.463	25.5764	32.343
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	159	4.9356	0.218	157.453	25.6243	32.402
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	160	4.9308	0.218	158.443	25.6432	32.4251
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	161	4.9278	0.2184	159.433	25.6517	32.4354
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	162	4.9255	0.218	160.423	25.6648	32.4517
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	163	4.9265	0.2185	161.412	25.6714	32.4602
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	164	4.9254	0.2188	162.402	25.6757	32.4654
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	165	4.9245	0.2185	163.392	25.6785	32.4688
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	166	4.9221	0.2185	164.382	25.6829	32.474
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	167	4.9207	0.219	165.372	25.6866	32.4785
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	168	4.9208	0.2177	166.361	25.7017	32.4975
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	169	4.9221	0.219	167.352	25.7174	32.5175
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	170	4.9287	0.2186	168.341	25.7429	32.5506
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	171	4.9372	0.2192	169.331	25.7552	32.5672
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	172	4.9456	0.2201	170.321	25.7689	32.5857
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	173	4.9504	0.2196	171.311	25.7763	32.5956
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	174	4.9606	0.2201	172.301	25.7863	32.6096
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	175	4.9659	0.2209	173.291	25.7908	32.6161
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	176	4.9699	0.2216	174.28	25.7938	32.6204
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	177	4.971	0.2219	175.27	25.7944	32.6213
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	178	4.9707	0.2223	176.26	25.7945	32.6213
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	179	4.9706	0.2223	177.25	25.7944	32.6212
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	180	4.9708	0.2219	178.24	25.7944	32.6213
4	27	c	7/18/2004	22:46	-152.76667	58.665	194	181	4.9711	0.2221	179.229	25.7941	32.621
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	1	13.2367	0.3683	0.991	23.1353	30.8514
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	2	13.24	0.366	1.981	23.1362	30.8533
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	3	13.2415	0.3655	2.972	23.1387	30.8569
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	4	13.2418	0.3596	3.963	23.1395	30.858
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	5	13.242	0.3605	4.953	23.1399	30.8585
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	6	13.2403	0.36	5.944	23.1405	30.8589
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	7	13.2269	0.3612	6.934	23.1462	30.8629
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	8	13.1777	0.3675	7.925	23.165	30.8748
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	9	12.7629	0.4034	8.916	23.3021	30.9496
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	10	11.2567	0.508	9.906	23.8036	31.2381
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	11	10.5226	0.5042	10.897	24.0229	31.3592
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	12	9.9911	0.49	11.887	24.1729	31.437
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	13	9.6895	0.4919	12.878	24.2586	31.4844
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	14	9.3941	0.4762	13.869	24.3387	31.527
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	15	9.1887	0.4791	14.859	24.3924	31.5545
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	16	9.0299	0.4851	15.85	24.4315	31.5731
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	17	8.9066	0.4833	16.84	24.4583	31.5832
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	18	8.7219	0.468	17.831	24.503	31.6046
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	19	8.5509	0.4544	18.822	24.5518	31.6343
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	20	8.4977	0.4295	19.812	24.565	31.6411
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	21	8.4625	0.4202	20.803	24.5722	31.6437
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	22	8.4443	0.4189	21.793	24.5776	31.647
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	23	8.4129	0.394	22.784	24.5873	31.6535
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	24	8.3796	0.3988	23.774	24.5985	31.6616
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	25	8.3388	0.3819	24.765	24.6058	31.6632
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	26	8.3032	0.3853	25.755	24.6116	31.6641
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	27	8.2705	0.3645	26.746	24.6164	31.6641
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	28	8.2429	0.382	27.736	24.6204	31.6641
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	29	8.2153	0.362	28.727	24.6243	31.6639
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	30	8.184	0.3556	29.717	24.633	31.6692
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	31	8.1555	0.3488	30.708	24.6375	31.6697
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	32	8.1128	0.343	31.698	24.6463	31.673
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	33	8.088	0.3346	32.689	24.6548	31.6794
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	34	8.1045	0.3414	33.679	24.6583	31.6868
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	35	8.0931	0.3464	34.67	24.6653	31.6936
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	36	8.0654	0.3413	35.66	24.6723	31.6975
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	37	7.9641	0.3267	36.651	24.6941	31.7068
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	38	7.9042	0.3135	37.641	24.7117	31.7184
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	39	7.8008	0.303	38.632	24.7314	31.7249
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	40	7.6178	0.282	39.622	24.7564	31.7242
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	41	7.5395	0.2709	40.613	24.775	31.7341
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	42	7.4497	0.2632	41.603	24.8009	31.7514
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	43	7.3985	0.2559	42.594	24.8181	31.7644
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	44	7.3666	0.2531	43.584	24.8313	31.7757
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	45	7.368	0.2566	44.574	24.8348	31.7803
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	46	7.3528	0.2582	45.565	24.839	31.7831
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	47	7.264	0.2569	46.555	24.8589	31.7932
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	48	7.1215	0.2527	47.546	24.8845	31.8014
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	49	7.0579	0.2471	48.536	24.8988	31.8088
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	50	7.0115	0.2459	49.527	24.9053	31.8094
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	51	7.003	0.2436	50.517	24.9061	31.809
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	52	6.99	0.2432	51.507	24.9086	31.8099
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	53	6.9583	0.2437	52.498	24.9136	31.8109
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	54	6.9075	0.2406	53.488	24.9232	31.8147
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	55	6.8554	0.2403	54.479	24.9301	31.8149
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	56	6.7994	0.2401	55.469	24.9357	31.8127
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	57	6.7706	0.2395	56.459	24.9388	31.8119
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	58	6.7588	0.2366	57.45	24.9423	31.8144
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	59	6.742	0.2365	58.44	24.9441	31.8139
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	60	6.6978	0.234	59.43	24.9498	31.814
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	61	6.6229	0.2296	60.421	24.9614	31.8166
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	62	6.595	0.227	61.411	24.968	31.8204
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	63	6.5942	0.2271	62.402	24.9685	31.8209
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	64	6.5859	0.2278	63.392	24.9714	31.8232
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	65	6.5431	0.2276	64.382	24.9789	31.8258
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	66	6.5238	0.2268	65.373	24.9817	31.8262
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	67	6.5196	0.2258	66.363	24.9824	31.8265
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	68	6.5164	0.2263	67.353	24.9836	31.8275
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	69	6.5117	0.2257	68.344	24.9851	31.8286
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	70	6.4983	0.2258	69.334	24.9896	31.8321
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	71	6.4916	0.2263	70.324	24.9914	31.8334
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	72	6.4857	0.2259	71.314	24.9928	31.8342
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	73	6.4791	0.2255	72.305	24.9945	31.8353
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	74	6.4704	0.2263	73.295	24.9975	31.8377
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	75	6.4608	0.2256	74.285	24.9998	31.8391
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	76	6.4581	0.2256	75.276	25.0005	31.8396
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	77	6.4509	0.2257	76.266	25.0024	31.8407
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	78	6.444	0.2259	77.256	25.0038	31.8414
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	79	6.4378	0.2256	78.246	25.0053	31.8424
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	80	6.4317	0.2252	79.237	25.0067	31.8431
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	81	6.4267	0.2267	80.227	25.0095	31.8459
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	82	6.4078	0.2252	81.217	25.0143	31.8489
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	83	6.3782	0.2242	82.208	25.0214	31.8532
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	84	6.3682	0.2244	83.198	25.0238	31.8547
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	85	6.362	0.2243	84.188	25.0253	31.8557
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	86	6.3508	0.224	85.178	25.0279	31.8572
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	87	6.3282	0.2247	86.169	25.0341	31.8615
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	88	6.3138	0.2232	87.159	25.0382	31.8643
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	89	6.2963	0.2229	88.149	25.0429	31.8676
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	90	6.2739	0.2244	89.139	25.0484	31.8711
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	91	6.238	0.2218	90.129	25.0573	31.8767
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	92	6.1892	0.221	91.12	25.0697	31.8849
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	93	6.1759	0.2209	92.11	25.0725	31.8863
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	94	6.1528	0.2213	93.1	25.0777	31.8893
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	95	6.1341	0.2208	94.09	25.0834	31.8936
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	96	6.1055	0.2206	95.08	25.0917	31.8997
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	97	6.0724	0.2198	96.071	25.1022	31.9079
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	98	6.0434	0.2197	97.061	25.1105	31.914
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	99	6.034	0.2198	98.051	25.1136	31.9165
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	100	6.0113	0.2194	99.041	25.1206	31.9219
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	101	5.9967	0.2195	100.031	25.1251	31.9253
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	102	5.9918	0.2206	101.021	25.1262	31.9259
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	103	5.9827	0.219	102.012	25.1279	31.9267
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	104	5.9697	0.2194	103.002	25.1311	31.9287
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	105	5.9276	0.219	103.992	25.1421	31.9363
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	106	5.8858	0.2206	104.982	25.1587	31.951
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	107	5.8867	0.221	105.972	25.1619	31.9551
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	108	5.8889	0.2205	106.962	25.1626	31.9564
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	109	5.8917	0.2211	107.952	25.1629	31.9571
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	110	5.8974	0.2213	108.943	25.1646	31.9601
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	111	5.8999	0.222	109.933	25.1652	31.9613
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	112	5.9057	0.222	110.923	25.1666	31.9639
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	113	5.9133	0.2216	111.913	25.1684	31.9674
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	114	5.9235	0.2219	112.903	25.1692	31.9698
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	115	5.9323	0.2225	113.893	25.1703	31.9726
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	116	5.8579	0.2213	114.883	25.1775	31.9705
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	117	5.8192	0.2219	115.873	25.1831	31.9718
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	118	5.8133	0.2209	116.863	25.1878	31.9768
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	119	5.8747	0.2257	117.854	25.1959	31.9963
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	120	5.879	0.2248	118.844	25.1983	32
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	121	5.8608	0.2251	119.834	25.2011	32.0008
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	122	5.8308	0.2235	120.824	25.204	31.9999
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	123	5.8048	0.2222	121.814	25.2117	32.0057
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	124	5.7944	0.2215	122.804	25.213	32.0057
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	125	5.738	0.2201	123.794	25.2202	32.0065
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	126	5.6892	0.2192	124.784	25.2294	32.0109
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	127	5.6662	0.2188	125.774	25.2353	32.0149
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	128	5.6472	0.2192	126.764	25.2395	32.0174
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	129	5.6394	0.218	127.754	25.241	32.0181
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	130	5.6327	0.218	128.744	25.2422	32.0187
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	131	5.5859	0.2177	129.734	25.2538	32.0265
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	132	5.5421	0.2178	130.724	25.2651	32.0343
4	29	c	7/18/2004	22:46	-152.86833	58.70333	161	133	5.4684	0.2174	131.714	25.2833	32.0467
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	1	12.6437	0.3619	0.991	23.3415	30.9704
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	2	12.6379	0.3652	1.981	23.3365	30.9626
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	3	12.6088	0.363	2.972	23.3474	30.9695
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	4	12.5682	0.365	3.963	23.3604	30.9762
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	5	12.4741	0.3706	4.953	23.3889	30.9902
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	6	12.3226	0.3832	5.944	23.4381	31.017
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	7	12.2552	0.3866	6.935	23.4571	31.0254
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	8	12.1443	0.4032	7.925	23.4891	31.0401
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	9	12.0207	0.4229	8.916	23.523	31.0544
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	10	11.8073	0.4674	9.906	23.586	31.0855
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	11	11.4481	0.4883	10.897	23.6919	31.139
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	12	11.0206	0.5029	11.888	23.819	31.2053
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	13	10.4737	0.4855	12.878	23.975	31.2859
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	14	9.9143	0.4534	13.869	24.1254	31.3605
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	15	9.7012	0.4303	14.859	24.1767	31.3818
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	16	9.6105	0.414	15.85	24.1926	31.3836
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	17	9.3998	0.387	16.84	24.2367	31.3974
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	18	9.2312	0.3669	17.831	24.2781	31.4166
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	19	9.1139	0.3603	18.822	24.3203	31.4474
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	20	8.9152	0.3372	19.812	24.3716	31.4741
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	21	8.6772	0.3247	20.803	24.4386	31.5138
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	22	8.4682	0.3131	21.793	24.4958	31.5472
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	23	8.3218	0.303	22.784	24.5357	31.5707
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	24	8.205	0.2923	23.774	24.5681	31.5904
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	25	7.9646	0.2731	24.765	24.6327	31.629
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	26	7.6897	0.2516	25.755	24.7059	31.6729
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	27	7.5513	0.2378	26.746	24.7394	31.6912
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	28	7.5226	0.2371	27.736	24.7469	31.6956
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	29	7.5059	0.2347	28.727	24.751	31.698
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	30	7.497	0.2385	29.717	24.7556	31.7023
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	31	7.4274	0.2381	30.708	24.7761	31.7161
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	32	7.336	0.2324	31.698	24.8088	31.742
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	33	7.3644	0.2314	32.689	24.8171	31.7574
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	34	7.3662	0.2287	33.679	24.8182	31.7591
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	35	7.3437	0.2269	34.67	24.8237	31.7622
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	36	7.337	0.2263	35.66	24.825	31.7627
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	37	7.3361	0.2267	36.651	24.8249	31.7624
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	38	7.3269	0.2273	37.641	24.8261	31.7623
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	39	7.3054	0.2257	38.632	24.8302	31.7638
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	40	7.2933	0.2253	39.622	24.8317	31.7637
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	41	7.2526	0.2256	40.613	24.8401	31.7673
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	42	7.2025	0.2249	41.603	24.8485	31.7695
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	43	7.1968	0.2251	42.594	24.849	31.7691
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	44	7.1949	0.2258	43.584	24.8491	31.7689
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	45	7.1877	0.2283	44.574	24.8488	31.7673
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	46	7.1299	0.2244	45.565	24.8605	31.7723
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	47	7.0987	0.2259	46.555	24.869	31.7779
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	48	7.0826	0.2263	47.546	24.8734	31.7808
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	49	7.0778	0.2275	48.536	24.8753	31.7824
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	50	7.0747	0.2269	49.527	24.8776	31.7847
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	51	7.0629	0.2298	50.517	24.8857	31.7931
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	52	7.0573	0.2316	51.507	24.8911	31.7989
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	53	7.044	0.2344	52.498	24.8962	31.8032
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	54	6.9931	0.236	53.488	24.9081	31.8097
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	55	6.9517	0.2362	54.479	24.9197	31.8176
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	56	6.9429	0.2378	55.469	24.9229	31.8202
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	57	6.9521	0.2368	56.459	24.9228	31.8216
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	58	6.9745	0.2374	57.45	24.9244	31.8273
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	59	6.9874	0.2362	58.44	24.9257	31.8311
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	60	6.9649	0.2361	59.43	24.9292	31.8318
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	61	6.9344	0.2372	60.421	24.9327	31.8311
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	62	6.8788	0.2366	61.411	24.9371	31.8275
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	63	6.7614	0.2382	62.401	24.9462	31.8198
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	64	6.6094	0.2369	63.392	24.957	31.8088
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	65	6.5632	0.2389	64.382	24.9633	31.8093
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	66	6.5605	0.235	65.372	24.9651	31.8112
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	67	6.5495	0.2342	66.363	24.9683	31.8134
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	68	6.5338	0.2354	67.353	24.9723	31.8159
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	69	6.5077	0.233	68.344	24.9791	31.8203
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	70	6.503	0.2338	69.334	24.9809	31.8219
4	31	c	7/18/2004	22:46	-152.97333	58.74167	153	71	6.5017	0.2341	70.324	24.9813	31.8222
